CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase
3086,4196, 05/09/15,NORMAL,NONE,0,,,,,,
3087,4197, 08/09/15,NORMAL,NONE,0,,,,,,
3088,4197, 08/09/14,NORMAL,NONE,0,,,,,,
3089,4199, 15/09/15,NORMAL,NONE,0,,,,,,
3090,4199, 10/09/13,NORMAL,NONE,0,,,,,,
3091,4200, 07/03/15,NORMAL,NONE,0,,,,,,
3092,4201, 09/11/15,NORMAL,NONE,0,,,,,,
3093,4201, 04/11/14,NORMAL,NONE,0,,,,,,
3094,4204, 19/03/13,NORMAL,NONE,0,,,,,,
3095,4206, 01/03/13,NORMAL,NONE,0,,,,,,
3096,4207, 09/06/13,NORMAL,NONE,0,,,,,,
3097,4208, 24/02/13,NORMAL,NONE,0,,,,,,
3098,4209, 05/03/13,NORMAL,NONE,0,,,,,,
3099,4211, 13/03/14,NORMAL,NONE,0,,,,,,
3100,4212, 13/06/16,NORMAL,NONE,0,,,,,,
3101,4212, 11/06/15,NORMAL,NONE,0,,,,,,
3102,4213, 08/09/15,NORMAL,NONE,0,,,,,,
3103,4213, 08/09/14,NORMAL,NONE,0,,,,,,
3104,4215, 25/09/14,NORMAL,NONE,0,,,,,,
3105,4215, 25/02/13,NORMAL,NONE,0,,,,,,
3106,4216, 05/11/14,NORMAL,NONE,0,,,,,,
3107,4218, 12/02/13,NORMAL,NONE,0,,,,,,
3108,4223, 16/06/13,NORMAL,NONE,0,,,,,,
3109,4224, 10/03/13,NORMAL,NONE,0,,,,,,
3110,4225, 31/10/13,NORMAL,NONE,0,,,,,,
3111,4225, 04/09/15,NORMAL,NONE,0,,,,,,
3112,4227, 22/09/14,NORMAL,NONE,0,,,,,,
3113,4227, 09/09/15,NORMAL,NONE,0,,,,,,
3114,4228, 16/06/13,NORMAL,NONE,0,,,,,,
3115,4229, 11/06/14,NORMAL,NONE,0,,,,,,
3116,4232, 01/03/13,NORMAL,NONE,0,,,,,,
3117,4236, 15/06/16,NORMAL,NONE,0,,,,,,
3118,4236, 06/06/15,NORMAL,NONE,0,,,,,,
3119,4237, 06/03/13,NORMAL,NONE,0,,,,,,
3120,4238, 05/06/14,NORMAL,NONE,0,,,,,,
3121,4240, 14/06/13,NORMAL,NONE,0,,,,,,
3122,4242, 14/11/14,NORMAL,NONE,0,,,,,,
3123,4242, 09/11/15,NORMAL,NONE,0,,,,,,
3124,4243, 23/09/15,NORMAL,NONE,0,,,,,,
3125,4243, 06/09/14,NORMAL,NONE,0,,,,,,
3126,4244, 07/09/15,NORMAL,NONE,0,,,,,,
3127,4244, 03/09/14,NORMAL,NONE,0,,,,,,
3128,4245, 12/09/14,NORMAL,NONE,0,,,,,,
3129,4245, 07/09/15,NORMAL,NONE,0,,,,,,
3130,4248, 25/02/13,NORMAL,NONE,0,,,,,,
3131,4252, 27/02/13,NORMAL,NONE,0,,,,,,
3132,4253, 25/03/13,NORMAL,NONE,0,,,,,,
3133,4254, 19/06/13,NORMAL,NONE,0,,,,,,
3134,4255, 17/06/13,NORMAL,NONE,0,,,,,,
3135,4256, 07/03/13,NORMAL,NONE,0,,,,,,
3136,4257, 08/03/15,NORMAL,NONE,0,,,,,,
3137,4259, 09/06/15,NORMAL,NONE,0,,,,,,
3138,4260, 06/03/13,NORMAL,NONE,0,,,,,,
3139,4262, 13/06/13,NORMAL,NONE,0,,,,,,
3140,4263, 22/03/13,NORMAL,NONE,0,,,,,,
3141,4264, 08/06/15,NORMAL,NONE,0,,,,,,
3142,4266, 16/11/12,NORMAL,NONE,0,,,,,,
3143,4268, 17/06/13,NORMAL,NONE,0,,,,,,
3144,4269, 22/03/14,NORMAL,NONE,0,,,,,,
3145,4270, 14/03/15,NORMAL,NONE,0,,,,,,
3146,4271, 18/03/13,NORMAL,NONE,0,,,,,,
3147,4272, 28/03/14,NORMAL,NONE,0,,,,,,
3148,4273, 23/03/15,NORMAL,NONE,0,,,,,,
3149,4273, 07/03/16,NORMAL,NONE,0,,,,,,
3150,4274, 09/03/13,NORMAL,NONE,0,,,,,,
3151,4275, 14/06/14,NORMAL,NONE,0,,,,,,
3152,4276, 29/10/14,NORMAL,NONE,0,,,,,,
3153,4276, 27/11/15,NORMAL,NONE,0,,,,,,
3154,4278, 08/06/15,NORMAL,NONE,0,,,,,,
3155,4278, 04/03/16,NORMAL,NONE,0,,,,,,
3156,4279, 08/03/15,NORMAL,NONE,0,,,,,,
3157,4280, 12/09/13,NORMAL,NONE,0,,,,,,
3158,4281, 11/06/15,NORMAL,NONE,0,,,,,,
3159,4282, 13/03/14,NORMAL,NONE,0,,,,,,
3160,4283, 11/06/14,NORMAL,NONE,0,,,,,,
3161,4284, 28/03/14,NORMAL,NONE,0,,,,,,
3162,4285, 13/03/14,NORMAL,NONE,0,,,,,,
3163,4286, 16/06/15,NORMAL,NONE,0,,,,,,
3164,4286, 15/06/16,NORMAL,NONE,0,,,,,,
3165,4288, 15/06/13,NORMAL,NONE,0,,,,,,
3166,4289, 06/03/13,NORMAL,NONE,0,,,,,,
3167,4290, 17/06/13,NORMAL,NONE,0,,,,,,
3168,4291, 13/07/12,NORMAL,NONE,0,,,,,,
3169,4292, 09/06/15,NORMAL,NONE,0,,,,,,
3170,4293, 17/06/13,NORMAL,NONE,0,,,,,,
3171,4300, 08/03/13,NORMAL,NONE,0,,,,,,
3172,4301, 29/03/13,NORMAL,NONE,0,,,,,,
3173,4304, 13/03/14,NORMAL,NONE,0,,,,,,
3174,4305, 21/02/13,NORMAL,NONE,0,,,,,,
3175,4308, 31/05/14,NORMAL,NONE,0,,,,,,
3176,4309, 16/03/15,NORMAL,NONE,0,,,,,,
3177,4311, 01/03/13,NORMAL,NONE,0,,,,,,
3178,4312, 05/03/13,NORMAL,NONE,0,,,,,,
3179,4313, 25/02/13,NORMAL,NONE,0,,,,,,
3180,4314, 04/09/15,NORMAL,NONE,0,,,,,,
3181,4314, 03/09/14,NORMAL,NONE,0,,,,,,
3182,4315, 19/06/16,NORMAL,NONE,0,,,,,,
3183,4315, 08/06/15,NORMAL,NONE,0,,,,,,
3184,4317, 09/06/14,NORMAL,NONE,0,,,,,,
3185,4318, 06/09/14,NORMAL,NONE,0,,,,,,
3186,4318, 03/09/15,NORMAL,NONE,0,,,,,,
3187,4321, 15/06/13,NORMAL,NONE,0,,,,,,
3188,4322, 22/09/15,NORMAL,NONE,0,,,,,,
3189,4322, 06/09/14,NORMAL,NONE,0,,,,,,
3190,4323, 12/09/14,NORMAL,NONE,0,,,,,,
3191,4323, 05/09/15,NORMAL,NONE,0,,,,,,
3192,4324, 01/03/13,NORMAL,NONE,0,,,,,,
3193,4326, 09/06/13,NORMAL,NONE,0,,,,,,
3194,4327, 13/06/13,NORMAL,NONE,0,,,,,,
3195,4330, 08/03/15,NORMAL,NONE,0,,,,,,
3196,4331, 27/11/14,NORMAL,NONE,0,,,,,,
3197,4332, 16/03/15,NORMAL,NONE,0,,,,,,
3198,4332, 05/03/16,NORMAL,NONE,0,,,,,,
3199,4333, 12/06/13,NORMAL,NONE,0,,,,,,
3200,4337, 16/06/13,NORMAL,NONE,0,,,,,,
3201,4339, 22/02/13,NORMAL,NONE,0,,,,,,
3202,4341, 24/03/13,NORMAL,NONE,0,,,,,,
3203,4342, 06/03/13,NORMAL,NONE,0,,,,,,
3204,4343, 14/06/13,NORMAL,NONE,0,,,,,,
3205,4344, 06/03/13,NORMAL,NONE,0,,,,,,
3206,4345, 11/06/15,NORMAL,NONE,0,,,,,,
3207,4347, 07/06/15,NORMAL,NONE,0,,,,,,
3208,4347, 06/06/16,NORMAL,NONE,0,,,,,,
3209,4349, 16/06/13,NORMAL,NONE,0,,,,,,
3210,4351, 09/03/15,NORMAL,NONE,0,,,,,,
3211,4351, 04/03/16,NORMAL,NONE,0,,,,,,
3212,4354, 27/06/16,NORMAL,NONE,0,,,,,,
3213,4354, 09/06/15,NORMAL,NONE,0,,,,,,
3214,4355, 14/06/16,NORMAL,NONE,0,,,,,,
3215,4355, 14/06/15,NORMAL,NONE,0,,,,,,
3216,4358, 12/06/16,NORMAL,NONE,0,,,,,,
3217,4358, 06/06/15,NORMAL,NONE,0,,,,,,
3218,4360, 06/03/15,NORMAL,NONE,0,,,,,,
3219,4360, 04/03/16,NORMAL,NONE,0,,,,,,
3220,4362, 04/06/13,NORMAL,NONE,0,,,,,,
3221,4363, 01/03/13,NORMAL,NONE,0,,,,,,
3222,4364, 17/03/15,NORMAL,NONE,0,,,,,,
3223,4364, 04/03/16,NORMAL,NONE,0,,,,,,
3224,4365, 23/05/13,NORMAL,NONE,0,,,,,,
3225,4366, 12/03/14,NORMAL,NONE,0,,,,,,
3226,4367, 05/09/14,NORMAL,NONE,0,,,,,,
3227,4367, 05/09/15,NORMAL,NONE,0,,,,,,
3228,4368, 10/06/15,NORMAL,NONE,0,,,,,,
3229,4368, 05/06/16,NORMAL,NONE,0,,,,,,
3230,4371, 09/06/14,NORMAL,NONE,0,,,,,,
3231,4372, 06/09/15,NORMAL,NONE,0,,,,,,
3232,4372, 06/09/14,NORMAL,NONE,0,,,,,,
3233,4374, 21/02/13,NORMAL,NONE,0,,,,,,
3234,4376, 09/11/15,NORMAL,NONE,0,,,,,,
3235,4376, 09/09/14,NORMAL,NONE,0,,,,,,
3236,4377, 07/03/15,NORMAL,NONE,0,,,,,,
3237,4377, 04/03/16,NORMAL,NONE,0,,,,,,
3238,4378, 12/03/13,NORMAL,NONE,0,,,,,,
3239,4379, 19/06/13,NORMAL,NONE,0,,,,,,
3240,4381, 22/09/15,NORMAL,NONE,0,,,,,,
3241,4381, 07/09/14,NORMAL,NONE,0,,,,,,
3242,4383, 07/06/15,NORMAL,NONE,0,,,,,,
3243,4384, 06/06/13,NORMAL,NONE,0,,,,,,
3244,4385, 12/03/15,NORMAL,NONE,0,,,,,,
3245,4386, 09/06/13,NORMAL,NONE,0,,,,,,
3246,4390, 27/03/13,NORMAL,NONE,0,,,,,,
3247,4391, 22/09/15,NORMAL,NONE,0,,,,,,
3248,4391, 06/09/14,NORMAL,NONE,0,,,,,,
3249,4392, 21/03/15,NORMAL,NONE,0,,,,,,
3250,4394, 25/08/14,NORMAL,NONE,0,,,,,,
3251,4396, 06/06/15,NORMAL,NONE,0,,,,,,
3252,4397, 14/06/13,NORMAL,NONE,0,,,,,,
3253,4400, 06/06/15,NORMAL,NONE,0,,,,,,
3254,4401, 13/06/13,NORMAL,NONE,0,,,,,,
3255,4403, 10/06/14,NORMAL,NONE,0,,,,,,
3256,4404, 26/09/14,NORMAL,NONE,0,,,,,,
3257,4407, 07/06/15,NORMAL,NONE,0,,,,,,
3258,4409, 16/06/13,NORMAL,NONE,0,,,,,,
3259,4410, 29/09/13,NORMAL,NONE,0,,,,,,
3260,4411, 16/11/13,NORMAL,NONE,0,,,,,,
3261,4412, 06/06/15,NORMAL,NONE,0,,,,,,
3262,4416, 07/09/15,NORMAL,NONE,0,,,,,,
3263,4416, 06/09/14,NORMAL,NONE,0,,,,,,
3264,4417, 10/09/14,NORMAL,NONE,0,,,,,,
3265,4417, 03/09/15,NORMAL,NONE,0,,,,,,
3266,4424, 31/10/14,NORMAL,NONE,0,,,,,,
3267,4424, 18/11/15,NORMAL,NONE,0,,,,,,
3268,4425, 19/06/13,NORMAL,NONE,0,,,,,,
3269,4426, 17/06/13,NORMAL,NONE,0,,,,,,
3270,4427, 15/03/15,NORMAL,NONE,0,,,,,,
3271,4428, 23/06/15,NORMAL,NONE,0,,,,,,
3272,4428, 06/06/16,NORMAL,NONE,0,,,,,,
3273,4429, 07/03/15,NORMAL,NONE,0,,,,,,
3274,4431, 18/06/13,NORMAL,NONE,0,,,,,,
3275,4432, 27/06/16,NORMAL,NONE,0,,,,,,
3276,4432, 09/06/15,NORMAL,NONE,0,,,,,,
3277,4437, 13/06/13,NORMAL,NONE,0,,,,,,
3278,4438, 04/03/15,NORMAL,NONE,0,,,,,,
3279,4439, 10/09/14,NORMAL,NONE,0,,,,,,
3280,4439, 08/09/15,NORMAL,NONE,0,,,,,,
3281,4440, 01/09/14,NORMAL,NONE,0,,,,,,
3282,4440, 09/06/16,NORMAL,NONE,0,,,,,,
3283,4441, 01/10/14,NORMAL,NONE,0,,,,,,
3284,4441, 22/09/15,NORMAL,NONE,0,,,,,,
3285,4442, 11/06/13,NORMAL,NONE,0,,,,,,
3286,4446, 03/09/15,NORMAL,NONE,0,,,,,,
3287,4446, 03/09/14,NORMAL,NONE,0,,,,,,
3288,4448, 01/03/13,NORMAL,NONE,0,,,,,,
3289,4449, 16/03/15,NORMAL,NONE,0,,,,,,
3290,4451, 19/06/13,NORMAL,NONE,0,,,,,,
3291,4455, 17/06/14,NORMAL,NONE,0,,,,,,
3292,4458, 19/06/16,NORMAL,NONE,0,,,,,,
3293,4458, 16/06/15,NORMAL,NONE,0,,,,,,
3294,4460, 23/09/15,NORMAL,NONE,0,,,,,,
3295,4460, 06/09/14,NORMAL,NONE,0,,,,,,
3296,4462, 01/03/13,NORMAL,NONE,0,,,,,,
3297,4463, 04/09/15,NORMAL,NONE,0,,,,,,
3298,4463, 03/09/14,NORMAL,NONE,0,,,,,,
3299,4466, 09/06/16,NORMAL,NONE,0,,,,,,
3300,4466, 05/06/15,NORMAL,NONE,0,,,,,,
3301,4467, 09/06/13,NORMAL,NONE,0,,,,,,
3302,4469, 13/03/14,NORMAL,NONE,0,,,,,,
3303,4470, 17/06/16,NORMAL,NONE,0,,,,,,
3304,4470, 08/06/15,NORMAL,NONE,0,,,,,,
3305,4475, 09/09/14,NORMAL,NONE,0,,,,,,
3306,4477, 15/09/15,NORMAL,NONE,0,,,,,,
3307,4477, 10/09/13,NORMAL,NONE,0,,,,,,
3308,4479, 04/09/15,NORMAL,NONE,0,,,,,,
3309,4479, 04/09/14,NORMAL,NONE,0,,,,,,
3310,4481, 29/10/14,NORMAL,NONE,0,,,,,,
3311,4482, 27/09/14,NORMAL,NONE,0,,,,,,
3312,4482, 07/09/15,NORMAL,NONE,0,,,,,,
3313,4490, 28/08/13,NORMAL,NONE,0,,,,,,
3314,4495, 31/10/14,NORMAL,NONE,0,,,,,,
3315,4498, 12/03/14,NORMAL,NONE,0,,,,,,
3316,4498, 15/09/15,NORMAL,NONE,0,,,,,,
3317,4501, 26/11/13,NORMAL,NONE,0,,,,,,
3318,4501, 22/09/15,NORMAL,NONE,0,,,,,,
3319,4502, 22/09/15,NORMAL,NONE,0,,,,,,
3320,4502, 07/09/14,NORMAL,NONE,0,,,,,,
3321,4505, 22/09/14,NORMAL,NONE,0,,,,,,
3322,4505, 04/09/15,NORMAL,NONE,0,,,,,,
3323,4506, 10/09/13,NORMAL,NONE,0,,,,,,
3324,4507, 06/09/14,NORMAL,NONE,0,,,,,,
3325,4511, 03/09/14,NORMAL,NONE,0,,,,,,
3326,4511, 02/09/15,NORMAL,NONE,0,,,,,,
3327,4516, 07/09/13,NORMAL,NONE,0,,,,,,
3328,4517, 06/09/15,NORMAL,NONE,0,,,,,,
3329,4517, 06/09/14,NORMAL,NONE,0,,,,,,
3330,4518, 30/08/14,NORMAL,NONE,0,,,,,,
3331,4519, 22/09/15,NORMAL,NONE,0,,,,,,
3332,4519, 07/09/14,NORMAL,NONE,0,,,,,,
3333,4520, 15/10/14,NORMAL,NONE,0,,,,,,
3334,4520, 18/11/15,NORMAL,NONE,0,,,,,,
3335,4522, 21/09/15,NORMAL,NONE,0,,,,,,
3336,4522, 07/09/14,NORMAL,NONE,0,,,,,,
3337,4526, 10/09/13,NORMAL,NONE,0,,,,,,
3338,4526, 03/09/15,NORMAL,NONE,0,,,,,,
3339,4527, 06/09/14,NORMAL,NONE,0,,,,,,
3340,4527, 04/09/15,NORMAL,NONE,0,,,,,,
3341,4528, 06/09/14,NORMAL,NONE,0,,,,,,
3342,4529, 06/09/14,NORMAL,NONE,0,,,,,,
3343,4529, 02/09/15,NORMAL,NONE,0,,,,,,
3344,4533, 24/11/15,NORMAL,NONE,0,,,,,,
3345,4533, 22/11/13,NORMAL,NONE,0,,,,,,
3346,4536, 22/09/15,NORMAL,NONE,0,,,,,,
3347,4536, 02/10/14,NORMAL,NONE,0,,,,,,
3348,4542, 06/09/14,NORMAL,NONE,0,,,,,,
3349,4550, 25/11/15,NORMAL,NONE,0,,,,,,
3350,4550, 13/11/14,NORMAL,NONE,0,,,,,,
3351,4556, 03/09/14,NORMAL,NONE,0,,,,,,
3352,4556, 02/09/15,NORMAL,NONE,0,,,,,,
3353,4558, 23/11/15,NORMAL,NONE,0,,,,,,
3354,4558, 07/11/14,NORMAL,NONE,0,,,,,,
3355,4559, 06/09/14,NORMAL,NONE,0,,,,,,
3356,4559, 03/09/15,NORMAL,NONE,0,,,,,,
3357,4560, 22/03/13,NORMAL,NONE,0,,,,,,
3358,4561, 06/09/15,NORMAL,NONE,0,,,,,,
3359,4561, 06/09/14,NORMAL,NONE,0,,,,,,
3360,4562, 27/09/14,NORMAL,NONE,0,,,,,,
3361,4563, 07/09/14,NORMAL,NONE,0,,,,,,
3362,4563, 06/09/15,NORMAL,NONE,0,,,,,,
3363,4565, 04/11/14,NORMAL,NONE,0,,,,,,
3364,4567, 10/09/13,NORMAL,NONE,0,,,,,,
3365,4569, 27/11/15,NORMAL,NONE,0,,,,,,
3366,4569, 07/03/15,NORMAL,NONE,0,,,,,,
3367,4572, 07/09/15,NORMAL,NONE,0,,,,,,
3368,4572, 06/09/14,NORMAL,NONE,0,,,,,,
3369,4574, 06/09/14,NORMAL,NONE,0,,,,,,
3370,4574, 05/09/15,NORMAL,NONE,0,,,,,,
3371,4577, 14/11/14,NORMAL,NONE,0,,,,,,
3372,4583, 02/09/14,NORMAL,NONE,0,,,,,,
3373,4584, 01/10/14,NORMAL,NONE,0,,,,,,
3374,4584, 11/09/15,NORMAL,NONE,0,,,,,,
3375,4585, 03/06/14,NORMAL,NONE,0,,,,,,
3376,4587, 23/09/14,NORMAL,NONE,0,,,,,,
3377,4587, 04/09/15,NORMAL,NONE,0,,,,,,
3378,4591, 27/03/13,NORMAL,NONE,0,,,,,,
3379,4594, 03/09/14,NORMAL,NONE,0,,,,,,
3380,4594, 02/09/15,NORMAL,NONE,0,,,,,,
3381,4601, 04/09/15,NORMAL,NONE,0,,,,,,
3382,4601, 04/09/14,NORMAL,NONE,0,,,,,,
3383,4602, 11/03/15,NORMAL,NONE,0,,,,,,
3384,4602, 04/03/16,NORMAL,NONE,0,,,,,,
3385,4604, 10/09/13,NORMAL,NONE,0,,,,,,
3386,4604, 02/09/15,NORMAL,NONE,0,,,,,,
3387,4605, 17/03/15,NORMAL,NONE,0,,,,,,
3388,4608, 12/11/15,NORMAL,NONE,0,,,,,,
3389,4608, 09/11/14,NORMAL,NONE,0,,,,,,
3390,4611, 11/09/14,NORMAL,NONE,0,,,,,,
3391,4611, 17/06/16,NORMAL,NONE,0,,,,,,
3392,4611, 09/09/15,NORMAL,NONE,0,,,,,,
3393,4617, 09/09/14,NORMAL,NONE,0,,,,,,
3394,4617, 06/09/15,NORMAL,NONE,0,,,,,,
3395,4619, 09/11/14,NORMAL,NONE,0,,,,,,
3396,4623, 23/03/15,NORMAL,NONE,0,,,,,,
3397,4624, 20/01/13,NORMAL,NONE,0,,,,,,
3398,4626, 07/09/15,NORMAL,NONE,0,,,,,,
3399,4626, 06/09/14,NORMAL,NONE,0,,,,,,
3400,4627, 09/06/15,NORMAL,NONE,0,,,,,,
3401,4628, 23/11/15,NORMAL,NONE,0,,,,,,
3402,4628, 03/11/14,NORMAL,NONE,0,,,,,,
3403,4631, 09/09/15,NORMAL,NONE,0,,,,,,
3404,4631, 09/09/14,NORMAL,NONE,0,,,,,,
3405,4633, 26/08/15,NORMAL,NONE,0,,,,,,
3406,4636, 09/03/13,NORMAL,NONE,0,,,,,,
3407,4638, 11/09/13,NORMAL,NONE,0,,,,,,
3408,4638, 02/09/15,NORMAL,NONE,0,,,,,,
3409,4639, 04/09/15,NORMAL,NONE,0,,,,,,
3410,4639, 04/09/14,NORMAL,NONE,0,,,,,,
3411,4644, 06/03/15,NORMAL,NONE,0,,,,,,
3412,4644, 04/03/16,NORMAL,NONE,0,,,,,,
3413,4645, 02/09/15,NORMAL,NONE,0,,,,,,
3414,4645, 02/09/14,NORMAL,NONE,0,,,,,,
3415,4647, 22/03/13,NORMAL,NONE,0,,,,,,
3416,4648, 19/11/15,NORMAL,NONE,0,,,,,,
3417,4648, 04/11/14,NORMAL,NONE,0,,,,,,
3418,4649, 18/03/13,NORMAL,NONE,0,,,,,,
3419,4650, 31/08/14,NORMAL,NONE,0,,,,,,
3420,4650, 04/09/15,NORMAL,NONE,0,,,,,,
3421,4651, 07/09/14,NORMAL,NONE,0,,,,,,
3422,4651, 04/09/15,NORMAL,NONE,0,,,,,,
3423,4652, 04/09/15,NORMAL,NONE,0,,,,,,
3424,4652, 04/09/14,NORMAL,NONE,0,,,,,,
3425,4653, 26/09/14,NORMAL,NONE,0,,,,,,
3426,4653, 23/09/15,NORMAL,NONE,0,,,,,,
3427,4656, 03/09/14,NORMAL,NONE,0,,,,,,
3428,4658, 22/09/15,NORMAL,NONE,0,,,,,,
3429,4658, 03/09/14,NORMAL,NONE,0,,,,,,
3430,4662, 12/06/16,NORMAL,NONE,0,,,,,,
3431,4662, 08/06/15,NORMAL,NONE,0,,,,,,
3432,4666, 15/11/14,NORMAL,NONE,0,,,,,,
3433,4666, 14/06/16,NORMAL,NONE,0,,,,,,
3434,4669, 29/08/15,NORMAL,NONE,0,,,,,,
3435,4669, 12/09/14,NORMAL,NONE,0,,,,,,
3436,4675, 12/06/14,NORMAL,NONE,0,,,,,,
3437,4677, 06/09/15,NORMAL,NONE,0,,,,,,
3438,4677, 06/09/14,NORMAL,NONE,0,,,,,,
3439,4679, 23/09/14,NORMAL,NONE,0,,,,,,
3440,4680, 09/09/15,NORMAL,NONE,0,,,,,,
3441,4680, 06/09/14,NORMAL,NONE,0,,,,,,
3442,4687, 06/06/16,NORMAL,NONE,0,,,,,,
3443,4687, 01/06/15,NORMAL,NONE,0,,,,,,
3444,4688, 07/09/14,NORMAL,NONE,0,,,,,,
3445,4688, 03/09/15,NORMAL,NONE,0,,,,,,
3446,4693, 09/03/15,NORMAL,NONE,0,,,,,,
3447,4696, 23/11/13,NORMAL,NONE,0,,,,,,
3448,4696, 05/09/15,NORMAL,NONE,0,,,,,,
3449,4699, 14/06/16,NORMAL,NONE,0,,,,,,
3450,4699, 01/06/15,NORMAL,NONE,0,,,,,,
3451,4701, 04/09/15,NORMAL,NONE,0,,,,,,
3452,4701, 04/09/14,NORMAL,NONE,0,,,,,,
3453,4703, 12/06/16,NORMAL,NONE,0,,,,,,
3454,4703, 11/06/15,NORMAL,NONE,0,,,,,,
3455,4705, 31/10/14,NORMAL,NONE,0,,,,,,
3456,4705, 12/11/15,NORMAL,NONE,0,,,,,,
3457,4707, 15/11/13,NORMAL,NONE,0,,,,,,
3458,4707, 11/03/16,NORMAL,NONE,0,,,,,,
3459,4712, 14/09/14,NORMAL,NONE,0,,,,,,
3460,4712, 09/09/15,NORMAL,NONE,0,,,,,,
3461,4738, 26/09/14,NORMAL,NONE,0,,,,,,
3462,4743, 26/10/14,NORMAL,NONE,0,,,,,,
3463,4743, 16/11/15,NORMAL,NONE,0,,,,,,
3464,4746, 25/11/13,NORMAL,NONE,0,,,,,,
3465,4751, 04/09/14,NORMAL,NONE,0,,,,,,
3466,4752, 29/11/13,NORMAL,NONE,0,,,,,,
3467,4753, 28/08/13,NORMAL,NONE,0,,,,,,
3468,4753, 05/09/15,NORMAL,NONE,0,,,,,,
3469,4756, 04/09/14,NORMAL,NONE,0,,,,,,
3470,4758, 04/09/14,NORMAL,NONE,0,,,,,,
3471,4758, 03/09/15,NORMAL,NONE,0,,,,,,
3472,4759, 07/09/14,NORMAL,NONE,0,,,,,,
3473,4759, 03/09/15,NORMAL,NONE,0,,,,,,
3474,4762, 07/09/15,NORMAL,NONE,0,,,,,,
3475,4762, 06/09/14,NORMAL,NONE,0,,,,,,
3476,4765, 27/09/14,NORMAL,NONE,0,,,,,,
3477,4765, 22/09/15,NORMAL,NONE,0,,,,,,
3478,4767, 12/03/15,NORMAL,NONE,0,,,,,,
3479,4774, 09/09/14,NORMAL,NONE,0,,,,,,
3480,4775, 17/06/16,NORMAL,NONE,0,,,,,,
3481,4775, 09/09/15,NORMAL,NONE,0,,,,,,
3482,4775, 04/10/14,NORMAL,NONE,0,,,,,,
3483,4779, 06/09/14,NORMAL,NONE,0,,,,,,
3484,4779, 05/09/15,NORMAL,NONE,0,,,,,,
3485,4781, 06/09/14,NORMAL,NONE,0,,,,,,
3486,4781, 05/09/15,NORMAL,NONE,0,,,,,,
3487,4789, 22/09/15,NORMAL,NONE,0,,,,,,
3488,4789, 04/09/14,NORMAL,NONE,0,,,,,,
3489,4801, 19/11/13,NORMAL,NONE,0,,,,,,
3490,4804, 09/09/15,NORMAL,NONE,0,,,,,,
3491,4804, 07/09/14,NORMAL,NONE,0,,,,,,
3492,4806, 23/11/15,NORMAL,NONE,0,,,,,,
3493,4806, 14/11/14,NORMAL,NONE,0,,,,,,
3494,4807, 30/10/14,NORMAL,NONE,0,,,,,,
3495,4807, 28/11/15,NORMAL,NONE,0,,,,,,
3496,4808, 30/03/15,NORMAL,NONE,0,,,,,,
3497,4812, 10/06/14,NORMAL,NONE,0,,,,,,
3498,4817, 30/10/14,NORMAL,NONE,0,,,,,,
3499,4818, 01/10/14,NORMAL,NONE,0,,,,,,
3500,4818, 09/11/15,NORMAL,NONE,0,,,,,,
3501,4822, 16/11/13,NORMAL,NONE,0,,,,,,
3502,4825, 17/03/15,NORMAL,NONE,0,,,,,,
3503,4827, 23/11/13,NORMAL,NONE,0,,,,,,
3504,4827, 07/09/15,NORMAL,NONE,0,,,,,,
3505,4834, 12/06/14,NORMAL,NONE,0,,,,,,
3506,4846, 14/03/15,NORMAL,NONE,0,,,,,,
3507,4852, 15/11/13,NORMAL,NONE,0,,,,,,
3508,4863, 16/03/15,NORMAL,NONE,0,,,,,,
3509,4866, 09/11/14,NORMAL,NONE,0,,,,,,
3510,4867, 06/03/15,NORMAL,NONE,0,,,,,,
3511,4876, 30/08/14,NORMAL,NONE,0,,,,,,
3512,4877, 01/06/14,NORMAL,NONE,0,,,,,,
3513,4878, 07/06/16,NORMAL,NONE,0,,,,,,
3514,4878, 02/06/15,NORMAL,NONE,0,,,,,,
3515,4879, 02/09/14,NORMAL,NONE,0,,,,,,
3516,4881, 01/09/14,NORMAL,NONE,0,,,,,,
3517,4881, 11/09/15,NORMAL,NONE,0,,,,,,
3518,4886, 16/03/15,NORMAL,NONE,0,,,,,,
3519,4886, 04/03/16,NORMAL,NONE,0,,,,,,
3520,4889, 16/03/15,NORMAL,NONE,0,,,,,,
3521,4889, 09/03/16,NORMAL,NONE,0,,,,,,
3522,4890, 20/09/14,NORMAL,NONE,0,,,,,,
3523,4895, 10/06/15,NORMAL,NONE,0,,,,,,
3524,4896, 09/06/15,NORMAL,NONE,0,,,,,,
3525,4896, 03/06/16,NORMAL,NONE,0,,,,,,
3526,4897, 30/08/14,NORMAL,NONE,0,,,,,,
3527,4897, 05/09/15,NORMAL,NONE,0,,,,,,
3528,4898, 10/06/15,NORMAL,NONE,0,,,,,,
3529,4901, 21/08/14,NORMAL,NONE,0,,,,,,
3530,4902, 30/08/14,NORMAL,NONE,0,,,,,,
3531,4902, 04/09/15,NORMAL,NONE,0,,,,,,
3532,4904, 30/05/14,NORMAL,NONE,0,,,,,,
3533,4906, 12/03/15,NORMAL,NONE,0,,,,,,
3534,4906, 02/03/16,NORMAL,NONE,0,,,,,,
