doKey,CowKey,doDate,comment,reason
1948,3973, 14/07/15,,
1949,3974, 20/08/15,,
1950,3975, 14/07/15,,
1951,3978, 20/08/15,,
1952,3979, 07/02/14,,
1953,3980, 14/07/14,,
1954,3981, 24/04/15,,
1955,3985, 29/06/15,,
1956,3987, 20/08/15,,
1957,3988, 22/03/16,,
1958,3989, 17/09/15,,
1959,3997, 20/08/15,,
1960,3997, 14/07/15,,
1961,4000, 13/07/15,,
1962,4002, 29/09/15,,
1963,4004, 13/07/15,,
1964,4017, 17/09/15,,
1965,4018, 14/07/15,,
1966,4031, 29/05/16,,
1967,4031, 14/07/15,,
1968,4034, 29/09/15,,
1969,4039, 14/07/15,,
1970,4041, 29/06/15,,
1971,4043, 12/01/16,,
1972,4045, 17/09/15,,
1973,4051, 26/07/16,,
1974,4051, 14/07/15,,
1975,4052, 17/09/15,,
1976,4057, 16/01/14,,
1977,4059, 26/07/16,,
1978,4059, 29/06/15,,
1979,4065, 26/07/16,,
1980,4065, 14/07/15,,
1981,4067, 14/07/15,,
1982,4075, 13/07/15,,
1983,4077, 04/04/16,,
1984,4082, 26/07/16,,
1985,4082, 12/01/16,,
1986,4087, 17/04/16,,
1987,4087, 14/07/15,,
1988,4089, 26/07/16,,
1989,4089, 14/07/15,,
1990,4095, 05/07/15,,
1991,4115, 31/08/15,,
1992,4117, 29/06/15,,
1993,4118, 04/04/16,,
1994,4121, 29/06/15,,
1995,4122, 29/09/15,,
1996,4122, 29/06/15,,
1997,4124, 14/07/15,,
1998,4127, 16/01/14,,
1999,4131, 18/06/15,,
2000,4132, 14/07/15,,
2001,4133, 22/03/16,,
2002,4136, 30/08/13,,
2003,4138, 01/05/15,,
2004,4141, 14/07/15,,
2005,4146, 03/08/13,,
2006,4147, 04/04/16,,
2007,4149, 29/06/15,,
2008,4150, 14/07/15,,
2009,4153, 04/04/16,,
2010,4158, 12/08/14,,
2011,4159, 04/04/16,,
2012,4161, 13/07/15,,
2013,4164, 04/04/16,,
2014,4166, 14/07/15,,
2015,4167, 31/08/15,,
2016,4171, 04/04/16,,
2017,4173, 04/04/16,,
2018,4174, 26/07/16,,
2019,4174, 12/01/16,,
2020,4176, 03/12/14,,
2021,4180, 12/08/14,,
2022,4183, 30/09/14,,
2023,4185, 26/07/16,,
2024,4185, 14/07/15,,
2025,4186, 12/01/16,,
2026,4187, 03/02/15,,
2027,4188, 14/07/14,,
2028,4191, 05/07/15,,
2029,4196, 14/07/15,,
2030,4197, 14/07/15,,
2031,4199, 14/07/15,,
2032,4201, 17/09/15,,
2033,4211, 03/12/14,,
2034,4212, 04/04/16,,
2035,4213, 14/07/15,,
2036,4215, 26/07/16,,
2037,4216, 03/02/15,,
2038,4225, 20/01/15,,
2039,4227, 14/07/15,,
2040,4229, 12/08/14,,
2041,4236, 04/04/16,,
2042,4238, 14/07/15,,
2043,4242, 20/08/15,,
2044,4243, 14/07/15,,
2045,4244, 29/09/15,,
2046,4244, 14/07/15,,
2047,4245, 14/07/15,,
2048,4253, 11/07/13,,
2049,4264, 25/12/15,,
2050,4266, 19/11/12,,
2051,4273, 12/01/16,,
2052,4275, 14/07/15,,
2053,4276, 17/09/15,,
2054,4283, 04/04/16,,
2055,4285, 30/01/15,,
2056,4286, 04/04/16,,
2057,4291, 16/01/14,,
2058,4304, 12/08/14,,
2059,4314, 14/07/15,,
2060,4315, 04/04/16,,
2061,4317, 14/07/15,,
2062,4318, 14/07/15,,
2063,4322, 14/07/15,,
2064,4323, 29/09/15,,
2065,4323, 29/06/15,,
2066,4332, 12/01/16,,
2067,4339, 13/07/15,,
2068,4345, 26/07/16,,
2069,4347, 04/04/16,,
2070,4351, 14/01/16,,
2071,4354, 04/04/16,,
2072,4355, 26/07/16,,
2073,4355, 04/04/16,,
2074,4358, 04/04/16,,
2075,4360, 12/01/16,,
2076,4364, 12/01/16,,
2077,4367, 14/07/15,,
2078,4368, 04/04/16,,
2079,4371, 23/04/15,,
2080,4372, 29/06/15,,
2081,4372, 29/05/16,,
2082,4376, 24/09/15,,
2083,4377, 12/01/16,,
2084,4381, 29/06/15,,
2085,4381, 29/05/16,,
2086,4384, 08/06/13,,
2087,4385, 31/08/15,,
2088,4391, 14/07/15,,
2089,4394, 14/07/15,,
2090,4400, 22/01/16,,
2091,4411, 12/08/14,,
2092,4416, 14/07/15,,
2093,4417, 14/07/15,,
2094,4424, 17/09/15,,
2095,4429, 07/03/15,,
2096,4432, 04/04/16,,
2097,4438, 13/07/15,,
2098,4439, 26/07/16,,
2099,4439, 14/07/15,,
2100,4440, 13/07/15,,
2101,4441, 14/07/15,,
2102,4446, 29/09/15,,
2103,4446, 14/07/15,,
2104,4448, 03/10/14,,
2105,4449, 13/07/15,,
2106,4458, 04/04/16,,
2107,4460, 29/06/15,,
2108,4463, 29/06/15,,
2109,4466, 04/04/16,,
2110,4469, 26/07/16,,
2111,4470, 04/04/16,,
2112,4475, 29/06/15,,
2113,4477, 28/05/14,,
2114,4479, 25/09/15,,
2115,4479, 14/07/15,,
2116,4481, 20/08/15,,
2117,4482, 14/07/15,,
2118,4498, 29/05/16,,
2119,4498, 24/04/15,,
2120,4501, 22/09/14,,
2121,4502, 14/07/15,,
2122,4505, 14/07/15,,
2123,4506, 16/01/14,,
2124,4511, 29/06/15,,
2125,4517, 21/09/15,,
2126,4517, 14/07/15,,
2127,4518, 13/07/15,,
2128,4519, 14/07/15,,
2129,4520, 17/09/15,,
2130,4522, 29/05/16,,
2131,4522, 14/07/15,,
2132,4526, 29/06/15,,
2133,4527, 26/07/16,,
2134,4527, 14/07/15,,
2135,4528, 14/07/15,,
2136,4529, 14/07/15,,
2137,4533, 17/09/15,,
2138,4536, 14/07/15,,
2139,4542, 01/05/15,,
2140,4550, 17/09/15,,
2141,4556, 14/07/15,,
2142,4558, 23/09/15,,
2143,4559, 29/06/15,,
2144,4561, 29/06/15,,
2145,4562, 09/12/14,,
2146,4563, 14/07/15,,
2147,4567, 21/03/14,,
2148,4569, 29/06/15,,
2149,4569, 29/05/16,,
2150,4572, 14/07/15,,
2151,4574, 14/07/15,,
2152,4583, 14/07/15,,
2153,4584, 29/06/15,,
2154,4585, 26/07/16,,
2155,4587, 14/07/15,,
2156,4594, 14/07/15,,
2157,4601, 14/07/15,,
2158,4602, 12/01/16,,
2159,4604, 14/07/15,,
2160,4605, 29/09/15,,
2161,4608, 17/09/15,,
2162,4611, 17/04/16,,
2163,4611, 14/07/15,,
2164,4617, 26/07/16,,
2165,4617, 14/07/15,,
2166,4619, 01/05/15,,
2167,4624, 21/03/14,,
2168,4626, 24/04/15,,
2169,4627, 29/05/16,,
2170,4628, 26/07/16,,
2171,4628, 17/09/15,,
2172,4631, 14/07/15,,
2173,4638, 14/07/15,,
2174,4639, 14/07/15,,
2175,4644, 12/01/16,,
2176,4645, 14/07/15,,
2177,4648, 17/09/15,,
2178,4650, 14/07/15,,
2179,4651, 14/07/15,,
2180,4652, 14/07/15,,
2181,4653, 14/07/15,,
2182,4656, 14/07/15,,
2183,4658, 14/07/15,,
2184,4662, 22/03/16,,
2185,4666, 04/04/16,,
2186,4669, 14/07/15,,
2187,4675, 12/08/14,,
2188,4677, 14/07/15,,
2189,4679, 24/04/15,,
2190,4680, 14/07/15,,
2191,4680, 07/10/15,,
2192,4687, 04/04/16,,
2193,4688, 14/07/15,,
2194,4693, 13/07/15,,
2195,4696, 14/07/15,,
2196,4699, 04/04/16,,
2197,4701, 14/07/15,,
2198,4703, 04/04/16,,
2199,4705, 20/08/15,,
2200,4707, 12/01/16,,
2201,4712, 14/07/15,,
2202,4738, 13/07/15,,
2203,4743, 17/09/15,,
2204,4752, 03/10/14,,
2205,4753, 14/07/15,,
2206,4758, 14/07/15,,
2207,4759, 29/06/15,,
2208,4762, 14/07/15,,
2209,4765, 14/07/15,,
2210,4767, 21/04/15,,
2211,4775, 17/04/16,,
2212,4775, 14/07/15,,
2213,4779, 14/07/15,,
2214,4781, 26/07/16,,
2215,4781, 14/07/15,,
2216,4789, 14/07/15,,
2217,4801, 18/03/14,,
2218,4804, 29/05/16,,
2219,4804, 14/07/15,,
2220,4806, 17/09/15,,
2221,4807, 17/09/15,,
2222,4808, 17/09/15,,
2223,4812, 09/12/14,,
2224,4818, 24/09/15,,
2225,4825, 13/08/15,,
2226,4827, 14/07/15,,
2227,4834, 01/01/15,,
2228,4846, 31/08/15,,
2229,4867, 13/07/15,,
2230,4879, 24/04/15,,
2231,4881, 14/07/15,,
2232,4886, 12/01/16,,
2233,4889, 12/01/16,,
2234,4890, 29/06/15,,
2235,4895, 29/09/15,,
2236,4896, 04/04/16,,
2237,4897, 14/07/15,,
2238,4898, 04/04/16,,
2239,4901, 31/12/14,,
2240,4902, 14/07/15,,
2241,4906, 12/01/16,,
2242,4907, 14/07/15,,
2243,4910, 14/07/15,,
2244,4918, 04/04/16,,
2245,4919, 17/09/15,,
2246,4921, 14/07/15,,
2247,4928, 22/03/16,,
2248,4944, 29/09/15,,
2249,4947, 04/04/16,,
2250,4952, 04/04/16,,
2251,4956, 04/04/16,,
2252,4957, 04/04/16,,
2253,4968, 14/07/15,,
2254,4971, 04/04/16,,
2255,4972, 04/04/16,,
2256,4984, 04/04/16,,
2257,4992, 17/09/15,,
2258,4994, 01/09/14,,
2259,5002, 14/07/15,,
2260,5007, 17/04/16,,
2261,5015, 14/07/15,,
2262,5021, 13/07/15,,
2263,5024, 14/01/16,,
2264,5027, 04/04/16,,
2265,5033, 29/09/15,,
2266,5035, 04/04/16,,
2267,5040, 14/07/15,,
2268,5048, 12/01/16,,
2269,5050, 14/07/15,,
2270,5062, 14/07/15,,
2271,5065, 14/07/15,,
2272,5069, 05/04/16,,
2273,5081, 26/07/16,,
2274,5083, 04/04/16,,
2275,5084, 14/07/15,,
2276,5086, 09/01/16,,
2277,5087, 22/03/16,,
2278,5091, 04/04/16,,
2279,5109, 29/05/16,,
2280,5110, 04/04/16,,
2281,5111, 12/01/16,,
2282,5115, 24/04/15,,
2283,5116, 04/04/16,,
2284,5132, 24/09/15,,
2285,5133, 13/07/15,,
2286,5156, 26/07/16,,
2287,5156, 22/03/16,,
2288,5165, 14/07/15,,
2289,5198, 04/04/16,,
2290,5218, 04/04/16,,
2291,5225, 04/04/16,,
2292,5236, 04/04/16,,
2293,5238, 17/04/16,,
2294,5238, 14/07/15,,
2295,5248, 14/07/15,,
2296,5257, 04/04/16,,
2297,5263, 04/04/16,,
2298,5264, 09/12/14,,
2299,5265, 13/07/15,,
2300,5272, 17/04/16,,
2301,5272, 14/07/15,,
2302,5276, 26/07/16,,
2303,5276, 14/07/15,,
2304,5278, 04/04/16,,
2305,5291, 04/04/16,,
2306,5298, 04/04/16,,
2307,5299, 04/04/16,,
2308,5300, 04/04/16,,
2309,5302, 14/07/15,,
2310,5304, 29/05/16,,
2311,5304, 17/09/15,,
2312,5308, 04/04/16,,
2313,5310, 13/08/15,,
2314,5312, 04/04/16,,
2315,5320, 04/04/16,,
2316,5321, 14/07/15,,
2317,5323, 17/04/16,,
2318,5323, 14/07/15,,
2319,5324, 17/04/16,,
2320,5324, 14/07/15,,
2321,5328, 14/07/15,,
2322,5330, 17/04/16,,
2323,5330, 14/07/15,,
2324,5339, 04/04/16,,
2325,5346, 17/04/16,,
2326,5346, 14/07/15,,
2327,5352, 29/09/15,,
2328,5354, 17/04/16,,
2329,5355, 22/01/16,,
2330,5358, 12/01/16,,
2331,5363, 29/06/15,,
2332,5389, 12/01/16,,
2333,5404, 14/07/15,,
2334,5408, 14/07/15,,
2335,5417, 14/07/15,,
2336,5425, 09/01/16,,
2337,5431, 14/07/15,,
2338,5448, 29/05/16,,
2339,5448, 14/07/15,,
2340,5449, 26/07/16,,
2341,5483, 17/04/16,,
2342,5483, 14/07/15,,
2343,5488, 17/04/16,,
2344,5488, 14/07/15,,
2345,5494, 17/04/16,,
2346,5494, 14/07/15,,
2347,5507, 14/07/15,,
2348,5516, 14/07/15,,
2349,5521, 14/07/15,,
2350,5523, 29/05/16,,
2351,5523, 14/07/15,,
2352,5524, 24/09/15,,
2353,5525, 24/09/15,,
2354,5527, 24/04/15,,
2355,5529, 01/06/15,,
2356,5530, 17/04/16,,
2357,5531, 12/01/16,,
2358,5532, 17/04/16,,
2359,5532, 14/07/15,,
2360,5533, 13/07/15,,
2361,5534, 29/05/16,,
2362,5534, 14/07/15,,
2363,5535, 14/07/15,,
2364,5536, 24/09/15,,
2365,5537, 17/04/16,,
2366,5537, 14/07/15,,
2367,5539, 17/04/16,,
2368,5539, 14/07/15,,
2369,5541, 14/07/15,,
2370,5542, 14/07/15,,
2371,5543, 17/04/16,,
2372,5543, 14/07/15,,
2373,5544, 17/04/16,,
2374,5544, 14/07/15,,
2375,5545, 17/04/16,,
2376,5545, 14/07/15,,
2377,5546, 22/01/16,,
2378,5546, 17/09/15,,
2379,5547, 09/01/16,,
2380,5548, 17/04/16,,
2381,5548, 14/07/15,,
2382,5549, 03/02/15,,
2383,5551, 04/04/16,,
2384,5552, 14/07/15,,
2385,5553, 29/09/15,,
2386,5553, 29/06/15,,
2387,5555, 14/07/15,,
2388,5556, 31/08/15,,
2389,5559, 04/04/16,,
2390,5560, 09/12/14,,
2391,5561, 14/07/15,,
2392,5562, 14/07/15,,
2393,5564, 14/07/15,,
2394,5565, 12/08/14,,
2395,5568, 14/07/15,,
2396,5570, 04/04/16,,
2397,5571, 20/08/15,,
2398,5572, 24/09/15,,
2399,5573, 14/07/15,,
2400,5575, 14/07/15,,
2401,5576, 24/09/15,,
2402,5577, 14/07/15,,
2403,5578, 09/01/16,,
2404,5579, 14/07/15,,
2405,5580, 09/01/16,,
2406,5581, 24/09/15,,
2407,5582, 14/07/15,,
2408,5585, 17/04/16,,
2409,5585, 14/07/15,,
2410,5586, 26/07/16,,
2411,5586, 29/06/15,,
2412,5588, 06/08/15,,
2413,5591, 17/09/15,,
2414,5592, 22/03/16,,
2415,5594, 14/07/15,,
2416,5595, 17/04/16,,
2417,5596, 17/04/16,,
2418,5596, 14/07/15,,
2419,5597, 24/09/15,,
2420,5599, 14/07/15,,
2421,5601, 17/04/16,,
2422,5601, 14/07/15,,
2423,5602, 17/09/15,,
2424,5603, 14/07/15,,
2425,5605, 14/07/15,,
2426,5606, 14/07/15,,
2427,5608, 04/04/16,,
2428,5610, 17/09/15,,
2429,5611, 14/07/15,,
2430,5612, 14/07/15,,
2431,5613, 26/07/16,,
2432,5613, 14/07/15,,
2433,5614, 26/07/16,,
2434,5614, 14/07/15,,
2435,5615, 29/06/15,,
2436,5617, 14/07/15,,
2437,5618, 14/07/15,,
2438,5620, 14/07/15,,
2439,5621, 04/04/16,,
2440,5622, 14/07/15,,
2441,5623, 14/07/15,,
2442,5624, 26/07/16,,
2443,5624, 14/07/15,,
2444,5625, 06/08/13,,
2445,5626, 22/03/16,,
2446,5627, 17/04/16,,
2447,5627, 14/07/15,,
2448,5629, 14/07/15,,
2449,5630, 29/06/15,,
2450,5631, 14/07/15,,
2451,5632, 14/07/15,,
2452,5633, 05/07/15,,
2453,5635, 24/09/15,,
2454,5636, 26/07/16,,
2455,5636, 20/11/14,,
2456,5637, 24/09/15,,
2457,5638, 17/04/16,,
2458,5638, 14/07/15,,
2459,5639, 14/07/15,,
2460,5640, 26/07/16,,
2461,5640, 04/04/16,,
2462,5641, 03/05/15,,
2463,5643, 09/01/16,,
2464,5644, 24/09/15,,
2465,5645, 01/01/15,,
2466,5646, 17/04/16,,
2467,5646, 14/07/15,,
2468,5647, 14/07/15,,
2469,5648, 14/07/15,,
2470,5649, 24/09/15,,
2471,5658, 26/07/16,,
2472,5692, 26/07/16,,
2473,5708, 26/07/16,,
2474,5709, 26/07/16,,
2475,5710, 26/07/16,,
2476,5791, 26/07/16,,
2477,5831, 26/07/16,,
2478,5858, 06/09/10,,
2479,5860, 24/08/10,,
2480,5861, 29/07/10,,
2481,5862, 17/05/09,,
2482,5864, 27/12/09,,
2483,5866, 25/06/09,,
2484,5868, 17/11/11,,
2485,5872, 14/07/15,,
2486,5875, 26/07/16,,
2487,5875, 12/01/16,,
2488,5876, 17/09/15,,
2489,5878, 29/09/15,,
2490,5884, 17/09/15,,
2491,5885, 30/06/13,,
2492,5891, 04/04/16,,
2493,5894, 09/12/14,,
2494,5902, 14/07/14,,
2495,5906, 14/07/15,,
2496,5908, 26/07/16,,
2497,5913, 24/01/13,,
2498,5914, 14/07/15,,
2499,5917, 17/09/15,,
2500,5919, 29/06/15,,
2501,5920, 17/09/15,,
2502,5929, 01/01/15,,
2503,5930, 29/06/15,,
2504,5932, 29/05/16,,
2505,5932, 17/09/15,,
2506,5936, 10/05/13,,
2507,5938, 01/05/15,,
2508,5940, 14/07/15,,
2509,5945, 09/12/14,,
2510,5947, 03/10/14,,
2511,5948, 12/01/16,,
2512,5953, 04/04/16,,
2513,5954, 29/06/15,,
2514,5955, 24/04/15,,
2515,5960, 17/09/15,,
2516,5962, 15/01/14,,
2517,5964, 17/09/15,,
2518,5965, 17/09/15,,
2519,5966, 20/04/15,,
2520,5998, 24/04/15,,
2521,6007, 12/01/16,,
2522,6021, 03/10/14,,
2523,6022, 29/06/15,,
2524,6029, 20/08/15,,
2525,6043, 17/09/15,,
2526,6047, 21/04/15,,
2527,6049, 17/09/15,,
2528,6051, 29/05/16,,
2529,6051, 17/09/15,,
2530,6056, 04/04/16,,
2531,6057, 26/07/16,,
2532,6079, 21/04/15,,
2533,6081, 12/01/16,,
2534,6082, 13/07/15,,
2535,6086, 05/04/16,,
2536,6088, 29/05/16,,
2537,6088, 17/09/15,,
2538,6089, 26/07/16,,
2539,6089, 29/06/15,,
2540,6106, 29/05/16,,
2541,6106, 17/09/15,,
2542,6123, 17/04/16,,
2543,6123, 14/07/15,,
2544,6125, 24/09/15,,
2545,6130, 29/06/15,,
2546,6136, 29/06/15,,
2547,6137, 17/09/15,,
2548,6138, 29/06/15,,
2549,6142, 12/01/16,,
2550,6145, 26/07/16,,
2551,6145, 14/07/15,,
2552,6146, 29/05/16,,
2553,6152, 12/08/14,,
2554,6161, 04/04/16,,
2555,6168, 14/07/15,,
2556,6170, 14/07/15,,
2557,6172, 14/07/15,,
2558,6174, 14/07/15,,
2559,6175, 14/07/15,,
2560,6176, 14/07/14,,
2561,6177, 09/12/14,,
2562,6178, 24/04/15,,
2563,6180, 20/08/15,,
2564,6181, 17/09/15,,
2565,6182, 22/08/15,,
2566,6183, 14/07/15,,
2567,6184, 26/07/16,,
2568,6184, 14/07/15,,
2569,6185, 14/07/15,,
2570,6186, 29/06/15,,
2571,6187, 24/04/15,,
2572,6188, 21/04/15,,
2573,6189, 09/12/14,,
2574,6191, 14/07/15,,
2575,6193, 14/07/14,,
2576,6195, 14/07/15,,
2577,6197, 14/07/15,,
2578,6198, 29/06/15,,
2579,6199, 10/10/15,,
2580,6199, 17/09/15,,
2581,6199, 15/10/15,,
2582,6200, 17/09/15,,
2583,6201, 04/04/16,,
2584,6202, 14/07/15,,
2585,6203, 14/07/15,,
2586,6204, 14/07/15,,
2587,6205, 22/08/15,,
2588,6206, 14/07/15,,
2589,6207, 14/07/15,,
2590,6208, 26/03/14,,
2591,6214, 17/04/16,,
2592,6214, 14/07/15,,
2593,6216, 14/01/16,,
2594,6217, 14/07/15,,
2595,6218, 24/09/15,,
2596,6219, 14/07/15,,
2597,6220, 14/07/15,,
2598,6221, 14/07/15,,
2599,6222, 24/09/15,,
2600,6223, 17/04/16,,
2601,6223, 14/07/15,,
2602,6224, 14/07/15,,
2603,6225, 14/07/15,,
2604,6227, 17/04/16,,
2605,6227, 14/07/15,,
2606,6228, 17/04/16,,
2607,6228, 14/07/15,,
2608,6230, 26/07/16,,
2609,6230, 24/09/15,,
2610,6232, 04/04/16,,
2611,6233, 17/04/16,,
2612,6234, 17/04/16,,
2613,6234, 14/07/15,,
2614,6235, 14/07/15,,
2615,6236, 17/04/16,,
2616,6236, 14/07/15,,
2617,6237, 17/09/15,,
2618,6238, 17/04/16,,
2619,6238, 14/07/15,,
2620,6239, 17/04/16,,
2621,6239, 14/07/15,,
2622,6242, 14/07/15,,
2623,6243, 14/07/15,,
2624,6244, 14/07/15,,
2625,6245, 14/07/15,,
2626,6246, 26/07/16,,
2627,6246, 14/07/15,,
2628,6247, 26/07/16,,
2629,6247, 14/07/15,,
2630,6248, 14/07/15,,
2631,6249, 14/07/15,,
2632,6251, 14/07/15,,
2633,6252, 14/07/15,,
2634,6253, 24/09/15,,
2635,6254, 14/07/15,,
2636,6255, 17/04/16,,
2637,6255, 14/07/15,,
2638,6256, 17/04/16,,
2639,6258, 24/09/15,,
2640,6259, 24/09/15,,
2641,6261, 27/09/15,,
2642,6261, 14/07/15,,
2643,6262, 14/07/15,,
2644,6263, 17/04/16,,
2645,6263, 14/07/15,,
2646,6264, 17/04/16,,
2647,6264, 14/07/15,,
2648,6266, 09/01/16,,
2649,6267, 17/04/16,,
2650,6267, 14/07/15,,
2651,6268, 17/04/16,,
2652,6268, 14/07/15,,
2653,6269, 17/04/16,,
2654,6269, 14/07/15,,
2655,6270, 14/07/15,,
2656,6271, 17/04/16,,
2657,6273, 17/04/16,,
2658,6273, 14/07/15,,
2659,6274, 26/07/16,,
2660,6274, 12/01/16,,
2661,6275, 17/09/15,,
2662,6278, 17/09/15,,
2663,6279, 17/09/15,,
2664,6280, 17/09/15,,
2665,6281, 12/01/16,,
2666,6282, 04/04/16,,
2667,6284, 09/01/16,,
2668,6285, 14/07/15,,
2669,6286, 17/04/16,,
2670,6286, 14/07/15,,
2671,6287, 26/07/16,,
2672,6287, 14/07/15,,
2673,6288, 17/09/15,,
2674,6289, 13/07/15,,
2675,6291, 17/04/16,,
2676,6291, 14/07/15,,
2677,6294, 24/09/15,,
2678,6295, 17/04/16,,
2679,6295, 14/07/15,,
2680,6296, 31/01/15,,
2681,6297, 24/09/15,,
2682,6298, 17/04/16,,
2683,6298, 14/07/15,,
2684,6299, 17/04/16,,
2685,6299, 14/07/15,,
2686,6300, 17/09/15,,
2687,6301, 14/07/15,,
2688,6302, 14/07/15,,
2689,6303, 04/04/16,,
2690,6305, 17/04/16,,
2691,6305, 14/07/15,,
2692,6306, 24/09/15,,
2693,6307, 09/01/16,,
2694,6308, 17/09/15,,
2695,6309, 17/04/16,,
2696,6311, 29/09/15,,
2697,6311, 14/07/15,,
2698,6312, 24/09/15,,
2699,6313, 17/04/16,,
2700,6313, 14/07/15,,
2701,6314, 14/07/15,,
2702,6316, 27/04/15,,
2703,6318, 24/09/15,,
2704,6319, 14/07/15,,
2705,6320, 14/07/15,,
2706,6321, 09/01/16,,
2707,6322, 24/09/15,,
2708,6323, 17/04/16,,
2709,6323, 14/07/15,,
2710,6324, 14/07/15,,
2711,6325, 17/04/16,,
2712,6325, 14/07/15,,
2713,6326, 09/01/16,,
2714,6327, 17/04/16,,
2715,6327, 14/07/15,,
2716,6330, 14/07/15,,
2717,6331, 17/09/15,,
2718,6333, 17/04/16,,
2719,6333, 14/07/15,,
2720,6336, 17/04/16,,
2721,6336, 14/07/15,,
2722,6338, 14/07/15,,
2723,6340, 26/07/16,,
2724,6340, 29/06/15,,
2725,6344, 17/04/16,,
2726,6344, 14/07/15,,
2727,6345, 17/04/16,,
2728,6346, 29/06/15,,
2729,6347, 17/04/16,,
2730,6347, 14/07/15,,
2731,6348, 09/01/16,,
2732,6349, 17/04/16,,
2733,6349, 14/07/15,,
2734,6350, 14/07/15,,
2735,6351, 17/04/16,,
2736,6351, 14/07/15,,
2737,6353, 17/04/16,,
2738,6353, 14/07/15,,
2739,6354, 17/04/16,,
2740,6354, 14/07/15,,
2741,6355, 18/09/14,,
2742,6356, 14/07/15,,
2743,6357, 09/01/16,,
2744,6359, 26/07/16,,
2745,6359, 14/07/15,,
2746,6360, 24/09/15,,
2747,6362, 20/09/15,,
2748,6362, 14/07/15,,
2749,6363, 17/09/14,,
2750,6364, 14/07/15,,
2751,6367, 14/07/15,,
2752,6368, 14/07/15,,
2753,6369, 24/09/15,,
2754,6371, 09/01/16,,
2755,6372, 24/09/15,,
2756,6373, 17/04/16,,
2757,6373, 14/07/15,,
2758,6375, 14/07/15,,
2759,6377, 17/04/16,,
2760,6377, 14/07/15,,
2761,6380, 14/07/15,,
2762,6381, 17/04/16,,
2763,6381, 14/07/15,,
2764,6383, 24/09/15,,
2765,6384, 17/04/16,,
2766,6384, 14/07/15,,
2767,6385, 26/07/16,,
2768,6385, 14/07/15,,
2769,6386, 14/07/15,,
2770,6388, 17/04/16,,
2771,6388, 14/07/15,,
2772,6389, 17/04/16,,
2773,6389, 14/07/15,,
2774,6391, 09/01/16,,
2775,6393, 09/01/16,,
2776,6395, 14/07/15,,
2777,6396, 01/10/15,,
2778,6398, 17/04/16,,
2779,6398, 14/07/15,,
2780,6402, 01/01/15,,
2781,6402, 17/04/16,,
2782,6405, 09/01/16,,
2783,6406, 17/04/16,,
2784,6406, 14/07/15,,
2785,6407, 14/07/15,,
2786,6408, 24/09/15,,
2787,6410, 09/01/16,,
2788,6411, 17/04/16,,
2789,6411, 14/07/15,,
2790,6412, 17/04/16,,
2791,6412, 14/07/15,,
2792,6413, 17/04/16,,
2793,6413, 14/07/15,,
2794,6414, 14/07/15,,
2795,6415, 24/09/15,,
2796,6416, 17/04/16,,
2797,6418, 09/01/16,,
2798,6419, 09/01/16,,
2799,6420, 17/04/16,,
2800,6420, 14/07/15,,
2801,6421, 26/07/16,,
2802,6421, 14/07/15,,
2803,6422, 24/09/15,,
2804,6423, 09/01/16,,
2805,6424, 17/04/16,,
2806,6424, 14/07/15,,
2807,6425, 12/01/16,,
2808,6426, 17/04/16,,
2809,6426, 14/07/15,,
2810,6430, 12/01/16,,
2811,6431, 09/01/16,,
2812,6433, 14/07/15,,
2813,6435, 12/01/16,,
2814,6437, 17/04/16,,
2815,6437, 14/07/15,,
2816,6439, 17/04/16,,
2817,6440, 24/09/15,,
2818,6442, 09/01/16,,
2819,6443, 21/08/15,,
2820,6443, 17/04/16,,
2821,6444, 14/07/15,,
2822,6445, 17/04/16,,
2823,6445, 14/07/15,,
2824,6447, 13/07/15,,
2825,6448, 12/01/16,,
2826,6449, 24/09/15,,
2827,6450, 17/04/16,,
2828,6450, 14/07/15,,
2829,6451, 09/01/16,,
2830,6452, 12/01/16,,
2831,6453, 26/07/16,,
2832,6453, 14/01/16,,
2833,6455, 12/01/16,,
2834,6456, 17/04/16,,
2835,6456, 14/07/15,,
2836,6457, 04/04/16,,
2837,6458, 17/09/15,,
2838,6460, 09/01/16,,
2839,6461, 14/07/15,,
2840,6462, 17/09/15,,
2841,6463, 09/01/16,,
2842,6464, 09/01/16,,
2843,6465, 14/07/15,,
2844,6466, 17/04/16,,
2845,6466, 14/07/15,,
2846,6467, 17/04/16,,
2847,6467, 14/07/15,,
2848,6471, 17/09/15,,
2849,6473, 17/04/16,,
2850,6474, 12/01/16,,
2851,6475, 12/01/16,,
2852,6476, 14/07/15,,
2853,6477, 09/01/16,,
2854,6479, 17/04/16,,
2855,6480, 24/09/15,,
2856,6481, 17/04/16,,
2857,6481, 14/07/15,,
2858,6482, 12/01/16,,
2859,6483, 17/09/15,,
2860,6484, 17/09/15,,
2861,6486, 17/04/16,,
2862,6487, 09/01/16,,
2863,6488, 17/09/15,,
2864,6489, 17/04/16,,
2865,6490, 26/07/16,,
2866,6490, 17/09/15,,
2867,6492, 12/01/16,,
2868,6494, 09/01/16,,
2869,6496, 26/07/16,,
2870,6496, 17/09/15,,
2871,6497, 04/04/16,,
2872,6498, 09/01/16,,
2873,6499, 09/01/16,,
2874,6501, 26/07/16,,
2875,6501, 12/01/16,,
2876,6502, 09/01/16,,
2877,6504, 17/04/16,,
2878,6504, 14/07/15,,
2879,6505, 14/01/16,,
