vreKey,cowKey,vreDate,reason,diagnosis,extra,vetKey,comment
163,8305,24/06/16,PREGD,PREG,LASTSERVICE,,
164,7949,24/06/16,PREGD,PREG,LASTSERVICE,,
165,8103,24/06/16,PREGD,PREG,LASTSERVICE,,
166,7834,24/06/16,PREGD,PREG,LASTSERVICE,,
167,8071,24/06/16,PREGD,PREG,LASTSERVICE,,
168,7843,24/06/16,PREGD,PREG,LASTSERVICE,,
169,7964,24/06/16,PREGD,PREG,LASTSERVICE,,
170,8061,24/06/16,PREGD,PREG,LASTSERVICE,,
171,8230,24/06/16,PREGD,PREG,LASTSERVICE,,
172,8062,24/06/16,PREGD,PREG,LASTSERVICE,,
173,8094,24/06/16,PREGD,PREG,LASTSERVICE,,
174,8106,24/06/16,PREGD,PREG,LASTSERVICE,,
175,9081,24/06/16,PREGD,PREG,LASTSERVICE,,
176,7841,24/06/16,PREGD,PREG,LASTSERVICE,,
177,7618,24/06/16,PREGD,PREG,LASTSERVICE,,
178,7961,24/06/16,PREGD,PREG,LASTSERVICE,,
179,7844,24/06/16,PREGD,PREG,LASTSERVICE,,
180,8905,24/06/16,PREGD,PREG,LASTSERVICE,,
181,8105,24/06/16,PREGD,PREG,LASTSERVICE,,
182,8386,24/06/16,PREGD,PREG,LASTSERVICE,,
183,7839,24/06/16,PREGD,PREG,LASTSERVICE,,
184,8204,24/06/16,PREGD,PREG,LASTSERVICE,,
185,8414,24/06/16,PREGD,PREG,LASTSERVICE,,
186,8068,24/06/16,PREGD,PREG,LASTSERVICE,,
187,7626,24/06/16,PREGD,PREG,LASTSERVICE,,
188,8384,24/06/16,PREGD,PREG,LASTSERVICE,,
189,8250,24/06/16,PREGD,PREG,LASTSERVICE,,
190,7878,24/06/16,PREGD,PREG,LASTSERVICE,,
191,8154,24/06/16,PREGD,PREG,LASTSERVICE,,
192,8182,24/06/16,PREGD,PREG,LASTSERVICE,,
193,8027,24/06/16,PREGD,PREG,LASTSERVICE,,
194,8342,24/06/16,PREGD,PREG,LASTSERVICE,,
195,8129,24/06/16,PREGD,PREG,LASTSERVICE,,
196,8161,24/06/16,PREGD,PREG,LASTSERVICE,,
197,8125,24/06/16,PREGD,PREG,LASTSERVICE,,
198,8092,24/06/16,PREGD,PREG,LASTSERVICE,,
199,8029,24/06/16,PREGD,PREG,LASTSERVICE,,
200,8262,24/06/16,PREGD,PREG,LASTSERVICE,,
201,8175,24/06/16,PREGD,PREG,LASTSERVICE,,
202,8329,24/06/16,PREGD,PREG,LASTSERVICE,,
203,7625,24/06/16,PREGD,PREG,LASTSERVICE,,
204,8340,24/06/16,PREGD,PREG,LASTSERVICE,,
205,9069,24/06/16,PREGD,PREG,LASTSERVICE,,
206,8411,24/06/16,PREGD,PREG,LASTSERVICE,,
207,9042,24/06/16,PREGD,PREG,LASTSERVICE,,
208,8044,24/06/16,PREGD,PREG,LASTSERVICE,,
209,8006,24/06/16,PREGD,PREG,LASTSERVICE,,
210,8254,24/06/16,PREGD,PREG,LASTSERVICE,,
211,8432,24/06/16,PREGD,PREG,LASTSERVICE,,
212,8910,24/06/16,PREGD,PREG,LASTSERVICE,,
213,8458,24/06/16,PREGD,PREG,LASTSERVICE,,
214,7902,24/06/16,PREGD,PREG,LASTSERVICE,,
215,7870,24/06/16,PREGD,PREG,LASTSERVICE,,
216,7675,24/06/16,PREGD,PREG,LASTSERVICE,,
217,9070,24/06/16,PREGD,PREG,LASTSERVICE,,
218,8144,24/06/16,PREGD,PREG,LASTSERVICE,,
219,7851,24/06/16,PREGD,PREG,LASTSERVICE,,
220,7858,24/06/16,PREGD,PREG,LASTSERVICE,,
221,7935,24/06/16,PREGD,PREG,LASTSERVICE,,
222,7779,24/06/16,PREGD,PREG,LASTSERVICE,,
223,8471,24/06/16,PREGD,PREG,LASTSERVICE,,
224,8173,24/06/16,PREGD,PREG,LASTSERVICE,,
225,7631,24/06/16,PREGD,PREG,LASTSERVICE,,
226,8141,24/06/16,PREGD,PREG,LASTSERVICE,,
227,7968,24/06/16,PREGD,PREG,LASTSERVICE,,
228,8281,24/06/16,PREGD,PREG,LASTSERVICE,,
229,7819,24/06/16,PREGD,PREG,LASTSERVICE,,
230,8378,24/06/16,PREGD,PREG,LASTSERVICE,,
231,9068,24/06/16,PREGD,PREG,LASTSERVICE,,
232,7937,24/06/16,PREGD,PREG,LASTSERVICE,,
233,7976,24/06/16,PREGD,PREG,LASTSERVICE,,
234,7900,24/06/16,PREGD,PREG,LASTSERVICE,,
235,8289,24/06/16,PREGD,PREG,LASTSERVICE,,
236,8280,25/06/16,PREGD,PREG,LASTSERVICE,,
237,7896,25/06/16,PREGD,PREG,LASTSERVICE,,
238,7908,25/06/16,PREGD,PREG,LASTSERVICE,,
239,8243,25/06/16,PREGD,PREG,LASTSERVICE,,
240,8052,25/06/16,PREGD,PREG,LASTSERVICE,,
241,8990,25/06/16,PREGD,PREG,LASTSERVICE,,
242,8937,25/06/16,PREGD,PREG,LASTSERVICE,,
243,8031,25/06/16,PREGD,PREG,LASTSERVICE,,
244,7936,25/06/16,PREGD,PREG,LASTSERVICE,,
245,7759,25/06/16,PREGD,PREG,LASTSERVICE,,
246,8383,25/06/16,PREGD,PREG,LASTSERVICE,,
247,8155,25/06/16,PREGD,PREG,LASTSERVICE,,
248,8965,25/06/16,PREGD,PREG,LASTSERVICE,,
249,8042,25/06/16,PREGD,PREG,LASTSERVICE,,
250,8159,25/06/16,PREGD,PREG,LASTSERVICE,,
251,8375,25/06/16,PREGD,PREG,LASTSERVICE,,
252,7825,25/06/16,PREGD,PREG,LASTSERVICE,,
253,8316,25/06/16,PREGD,PREG,LASTSERVICE,,
254,7658,25/06/16,PREGD,PREG,LASTSERVICE,,
255,9001,25/06/16,PREGD,PREG,LASTSERVICE,,
256,8255,25/06/16,PREGD,PREG,LASTSERVICE,,
257,7805,25/06/16,PREGD,PREG,LASTSERVICE,,
258,8209,25/06/16,PREGD,PREG,LASTSERVICE,,
259,9020,25/06/16,PREGD,PREG,LASTSERVICE,,
260,8978,25/06/16,PREGD,PREG,LASTSERVICE,,
261,8969,25/06/16,PREGD,PREG,LASTSERVICE,,
262,7886,25/06/16,PREGD,PREG,LASTSERVICE,,
263,7852,25/06/16,PREGD,PREG,LASTSERVICE,,
264,7828,25/06/16,PREGD,PREG,LASTSERVICE,,
265,7794,25/06/16,PREGD,PREG,LASTSERVICE,,
266,8288,25/06/16,PREGD,PREG,LASTSERVICE,,
267,8904,25/06/16,PREGD,PREG,LASTSERVICE,,
268,8170,25/06/16,PREGD,PREG,LASTSERVICE,,
269,8955,25/06/16,PREGD,PREG,LASTSERVICE,,
270,8391,25/06/16,PREGD,PREG,LASTSERVICE,,
271,8359,25/06/16,PREGD,PREG,LASTSERVICE,,
272,8418,25/06/16,PREGD,PREG,LASTSERVICE,,
273,8127,25/06/16,PREGD,PREG,LASTSERVICE,,
274,7688,25/06/16,PREGD,PREG,LASTSERVICE,,
275,8241,25/06/16,PREGD,PREG,LASTSERVICE,,
276,8058,25/06/16,PREGD,PREG,LASTSERVICE,,
277,7803,25/06/16,PREGD,PREG,LASTSERVICE,,
278,7947,25/06/16,PREGD,PREG,LASTSERVICE,,
279,7731,25/06/16,PREGD,PREG,LASTSERVICE,,
280,8402,25/06/16,PREGD,PREG,LASTSERVICE,,
281,7687,25/06/16,PREGD,PREG,LASTSERVICE,,
282,8361,25/06/16,PREGD,PREG,LASTSERVICE,,
283,7965,25/06/16,PREGD,PREG,LASTSERVICE,,
284,8179,25/06/16,PREGD,PREG,LASTSERVICE,,
285,7871,25/06/16,PREGD,PREG,LASTSERVICE,,
286,8374,25/06/16,PREGD,PREG,LASTSERVICE,,
287,8352,25/06/16,PREGD,PREG,LASTSERVICE,,
288,8974,25/06/16,PREGD,PREG,LASTSERVICE,,
289,8922,25/06/16,PREGD,PREG,LASTSERVICE,,
290,8066,25/06/16,PREGD,PREG,LASTSERVICE,,
291,8295,25/06/16,PREGD,PREG,LASTSERVICE,,
292,8229,25/06/16,PREGD,PREG,LASTSERVICE,,
293,7775,25/06/16,PREGD,PREG,LASTSERVICE,,
294,9078,25/06/16,PREGD,PREG,LASTSERVICE,,
295,7785,25/06/16,PREGD,PREG,LASTSERVICE,,
296,9005,25/06/16,PREGD,PREG,LASTSERVICE,,
297,8074,25/06/16,PREGD,PREG,LASTSERVICE,,
298,8166,25/06/16,PREGD,PREG,LASTSERVICE,,
299,7955,25/06/16,PREGD,PREG,LASTSERVICE,,
300,8302,25/06/16,PREGD,PREG,LASTSERVICE,,
301,8263,25/06/16,PREGD,PREG,LASTSERVICE,,
302,7980,25/06/16,PREGD,PREG,LASTSERVICE,,
303,9063,25/06/16,PREGD,PREG,LASTSERVICE,,
304,7755,25/06/16,PREGD,PREG,LASTSERVICE,,
305,9089,25/06/16,PREGD,PREG,LASTSERVICE,,
306,8227,25/06/16,PREGD,PREG,LASTSERVICE,,
307,8213,25/06/16,PREGD,PREG,LASTSERVICE,,
308,8971,25/06/16,PREGD,PREG,LASTSERVICE,,
309,7681,25/06/16,PREGD,PREG,LASTSERVICE,,
310,8055,25/06/16,PREGD,PREG,LASTSERVICE,,
311,9079,25/06/16,PREGD,PREG,LASTSERVICE,,
312,8315,25/06/16,PREGD,PREG,LASTSERVICE,,
313,8901,25/06/16,PREGD,PREG,LASTSERVICE,,
314,7654,25/06/16,PREGD,PREG,LASTSERVICE,,
315,8131,25/06/16,PREGD,PREG,LASTSERVICE,,
316,8199,25/06/16,PREGD,PREG,LASTSERVICE,,
317,7863,25/06/16,PREGD,PREG,LASTSERVICE,,
318,8934,25/06/16,PREGD,PREG,LASTSERVICE,,
319,8409,25/06/16,PREGD,PREG,LASTSERVICE,,
320,7928,25/06/16,PREGD,PREG,LASTSERVICE,,
321,9035,25/06/16,PREGD,PREG,LASTSERVICE,,
322,8216,25/06/16,PREGD,PREG,LASTSERVICE,,
323,8380,25/06/16,PREGD,PREG,LASTSERVICE,,
324,7628,25/06/16,PREGD,PREG,LASTSERVICE,,
325,9065,25/06/16,PREGD,PREG,LASTSERVICE,,
326,8069,25/06/16,PREGD,PREG,LASTSERVICE,,
327,8406,25/06/16,PREGD,PREG,LASTSERVICE,,
328,7891,25/06/16,PREGD,PREG,LASTSERVICE,,
329,7953,25/06/16,PREGD,PREG,LASTSERVICE,,
330,8065,25/06/16,PREGD,PREG,LASTSERVICE,,
331,7632,25/06/16,PREGD,PREG,LASTSERVICE,,
332,7740,25/06/16,PREGD,PREG,LASTSERVICE,,
333,8900,25/06/16,PREGD,PREG,LASTSERVICE,,
334,7911,25/06/16,PREGD,PREG,LASTSERVICE,,
