CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase,LactNo
3197,1320,2015-09-14,NORMAL,NONE,0,,,,,,,2
3198,1321,2014-09-03,NORMAL,NONE,0,,,,,,,1
3199,1321,2015-09-09,NORMAL,NONE,0,,,,,,,2
3200,1322,2015-09-13,NORMAL,NONE,0,,,,,,,1
3201,1323,2014-11-02,NORMAL,NONE,0,,,,,,,1
3202,1323,2015-11-20,NORMAL,NONE,0,,,,,,,2
3203,1323,2016-11-20,NORMAL,NONE,0,,,,,,,3
3204,1324,2014-11-07,NORMAL,NONE,0,,,,,,,1
3205,1324,2015-11-09,NORMAL,NONE,0,,,,,,,2
3206,1325,2014-08-30,NORMAL,NONE,0,,,,,,,1
3207,1325,2015-09-16,NORMAL,NONE,0,,,,,,,2
3208,1325,2016-11-10,NORMAL,NONE,0,,,,,,,3
3209,1326,2015-06-04,NORMAL,NONE,0,,,,,,,1
3210,1326,2016-06-05,NORMAL,NONE,0,,,,,,,2
3211,1327,2014-11-17,NORMAL,NONE,0,,,,,,,1
3212,1327,2015-11-05,NORMAL,NONE,0,,,,,,,2
3213,1327,2016-11-09,NORMAL,NONE,0,,,,,,,3
3214,1328,2015-04-04,NORMAL,NONE,0,,,,,,,1
3215,1328,2016-03-05,NORMAL,NONE,0,,,,,,,2
3216,1329,2014-12-15,NORMAL,NONE,0,,,,,,,1
3217,1329,2015-11-14,NORMAL,NONE,0,,,,,,,2
3218,1330,2014-09-08,NORMAL,NONE,0,,,,,,,1
3219,1330,2015-09-13,NORMAL,NONE,0,,,,,,,2
3220,1330,2016-11-10,NORMAL,NONE,0,,,,,,,3
3221,1331,2014-11-19,NORMAL,NONE,0,,,,,,,1
3222,1331,2015-11-18,NORMAL,NONE,0,,,,,,,2
3223,1331,2016-11-13,NORMAL,NONE,0,,,,,,,3
3224,1332,2014-10-31,NORMAL,NONE,0,,,,,,,1
3225,1332,2015-11-16,NORMAL,NONE,0,,,,,,,2
3226,1332,2016-11-08,NORMAL,NONE,0,,,,,,,3
3227,1333,2014-11-26,NORMAL,NONE,0,,,,,,,1
3228,1333,2016-09-10,NORMAL,NONE,0,,,,,,,2
3229,1334,2014-12-15,NORMAL,NONE,0,,,,,,,1
3230,1334,2015-11-09,NORMAL,NONE,0,,,,,,,2
3231,1334,2016-11-12,NORMAL,NONE,0,,,,,,,3
3232,1335,2014-11-15,NORMAL,NONE,0,,,,,,,1
3233,1335,2015-11-14,NORMAL,NONE,0,,,,,,,2
3234,1335,2016-11-01,NORMAL,NONE,0,,,,,,,3
3235,1336,2014-11-20,NORMAL,NONE,0,,,,,,,1
3236,1336,2016-02-29,NORMAL,NONE,0,,,,,,,2
3237,1337,2015-04-26,NORMAL,NONE,0,,,,,,,1
3238,1337,2016-03-21,NORMAL,NONE,0,,,,,,,2
3239,1338,2014-08-09,NORMAL,NONE,0,,,,,,,1
3240,1338,2015-09-15,NORMAL,NONE,0,,,,,,,2
3241,1339,2014-11-15,NORMAL,NONE,0,,,,,,,1
3242,1339,2016-09-06,NORMAL,NONE,0,,,,,,,2
3243,1340,2014-11-05,NORMAL,NONE,0,,,,,,,1
3244,1340,2015-11-16,NORMAL,NONE,0,,,,,,,2
3245,1341,2015-03-30,NORMAL,NONE,0,,,,,,,1
3246,1342,2015-04-05,NORMAL,NONE,0,,,,,,,1
3247,1343,2014-11-11,NORMAL,NONE,0,,,,,,,1
3248,1344,2015-04-01,NORMAL,NONE,0,,,,,,,1
3249,1344,2016-03-21,NORMAL,NONE,0,,,,,,,2
3250,1345,2014-11-02,NORMAL,NONE,0,,,,,,,1
3251,1346,2015-09-05,NORMAL,NONE,0,,,,,,,1
3252,1347,2014-11-15,NORMAL,NONE,0,,,,,,,1
3253,1347,2015-11-16,NORMAL,NONE,0,,,,,,,2
3254,1348,2015-04-01,NORMAL,NONE,0,,,,,,,1
3255,1348,2016-03-06,NORMAL,NONE,0,,,,,,,2
3256,1349,2015-03-30,NORMAL,NONE,0,,,,,,,1
3257,1349,2016-03-07,NORMAL,NONE,0,,,,,,,2
3258,1350,2015-04-04,NORMAL,NONE,0,,,,,,,1
3259,1350,2016-03-06,NORMAL,NONE,0,,,,,,,2
3260,1351,2015-04-23,NORMAL,NONE,0,,,,,,,1
3261,1351,2016-03-14,NORMAL,NONE,0,,,,,,,2
3262,1352,2015-11-01,NORMAL,NONE,0,,,,,,,1
3263,1353,2014-11-02,NORMAL,NONE,0,,,,,,,1
3264,1353,2015-11-05,NORMAL,NONE,0,,,,,,,2
3265,1353,2016-11-08,NORMAL,NONE,0,,,,,,,3
3266,1354,2015-04-05,NORMAL,NONE,0,,,,,,,1
3267,1354,2016-03-04,NORMAL,NONE,0,,,,,,,2
3268,1355,2015-10-02,NORMAL,NONE,0,,,,,,,1
3269,1356,2015-04-05,NORMAL,NONE,0,,,,,,,1
3270,1356,2016-03-12,NORMAL,NONE,0,,,,,,,2
3271,1357,2015-04-10,NORMAL,NONE,0,,,,,,,1
3272,1357,2016-02-29,NORMAL,NONE,0,,,,,,,2
3273,1358,2015-09-08,NORMAL,NONE,0,,,,,,,1
3274,1359,2015-07-04,NORMAL,NONE,0,,,,,,,1
3275,1360,2015-04-05,NORMAL,NONE,0,,,,,,,1
3276,1360,2016-06-16,NORMAL,NONE,0,,,,,,,2
3277,1361,2015-07-10,NORMAL,NONE,0,,,,,,,2
3278,1361,2016-06-13,NORMAL,NONE,0,,,,,,,3
3279,1362,2015-04-02,NORMAL,NONE,0,,,,,,,2
3280,1362,2016-03-07,NORMAL,NONE,0,,,,,,,3
3281,1363,2015-07-13,NORMAL,NONE,0,,,,,,,1
3282,1363,2016-09-11,NORMAL,NONE,0,,,,,,,2
3283,1364,2014-11-20,NORMAL,NONE,0,,,,,,,1
3284,1364,2015-11-12,NORMAL,NONE,0,,,,,,,2
3285,1365,2015-09-03,NORMAL,NONE,0,,,,,,,1
3286,1365,2016-11-20,NORMAL,NONE,0,,,,,,,2
3287,1366,2015-04-10,NORMAL,NONE,0,,,,,,,1
3288,1366,2016-03-15,NORMAL,NONE,0,,,,,,,2
3289,1367,2015-03-30,NORMAL,NONE,0,,,,,,,1
3290,1367,2016-03-19,NORMAL,NONE,0,,,,,,,2
3291,1368,2014-11-15,NORMAL,NONE,0,,,,,,,1
3292,1368,2015-11-21,NORMAL,NONE,0,,,,,,,2
3293,1369,2015-04-23,NORMAL,NONE,0,,,,,,,1
3294,1369,2016-03-08,NORMAL,NONE,0,,,,,,,2
3295,1370,2014-11-15,NORMAL,NONE,0,,,,,,,1
3296,1370,2015-11-26,NORMAL,NONE,0,,,,,,,2
3297,1371,2015-03-31,NORMAL,NONE,0,,,,,,,1
3298,1371,2015-11-13,NORMAL,NONE,0,,,,,,,2
3299,1371,2016-11-20,NORMAL,NONE,0,,,,,,,3
3300,1372,2015-04-08,NORMAL,NONE,0,,,,,,,1
3301,1372,2016-03-08,NORMAL,NONE,0,,,,,,,2
3302,1373,2015-04-08,NORMAL,NONE,0,,,,,,,1
3303,1373,2016-03-07,NORMAL,NONE,0,,,,,,,2
3304,1374,2015-04-06,NORMAL,NONE,0,,,,,,,1
3305,1374,2016-03-12,NORMAL,NONE,0,,,,,,,2
3306,1375,2014-11-11,NORMAL,NONE,0,,,,,,,1
3307,1375,2015-11-18,NORMAL,NONE,0,,,,,,,2
3308,1375,2016-11-08,NORMAL,NONE,0,,,,,,,3
3309,1376,2015-09-08,NORMAL,NONE,0,,,,,,,1
3310,1376,2016-09-13,NORMAL,NONE,0,,,,,,,2
3311,1377,2014-12-15,NORMAL,NONE,0,,,,,,,1
3312,1377,2015-11-09,NORMAL,NONE,0,,,,,,,2
3313,1377,2016-11-16,NORMAL,NONE,0,,,,,,,3
3314,1378,2015-04-18,NORMAL,NONE,0,,,,,,,1
3315,1378,2016-03-15,NORMAL,NONE,0,,,,,,,2
3316,1379,2015-09-22,NORMAL,NONE,0,,,,,,,1
3317,1379,2016-11-17,NORMAL,NONE,0,,,,,,,2
3318,1380,2014-11-02,NORMAL,NONE,0,,,,,,,1
3319,1380,2015-11-25,NORMAL,NONE,0,,,,,,,2
3320,1380,2016-11-09,NORMAL,NONE,0,,,,,,,3
3321,1381,2015-04-06,NORMAL,NONE,0,,,,,,,1
3322,1381,2016-03-14,NORMAL,NONE,0,,,,,,,2
3323,1382,2015-04-23,NORMAL,NONE,0,,,,,,,1
3324,1382,2016-03-09,NORMAL,NONE,0,,,,,,,2
3325,1383,2015-04-03,NORMAL,NONE,0,,,,,,,1
3326,1383,2016-09-19,NORMAL,NONE,0,,,,,,,2
3327,1384,2014-11-29,NORMAL,NONE,0,,,,,,,1
3328,1384,2015-11-08,NORMAL,NONE,0,,,,,,,2
3329,1384,2016-11-26,NORMAL,NONE,0,,,,,,,3
3330,1385,2014-11-15,NORMAL,NONE,0,,,,,,,1
3331,1385,2015-11-23,NORMAL,NONE,0,,,,,,,2
3332,1385,2016-11-21,NORMAL,NONE,0,,,,,,,3
3333,1386,2014-11-28,NORMAL,NONE,0,,,,,,,1
3334,1386,2015-11-21,NORMAL,NONE,0,,,,,,,2
3335,1387,2015-04-01,NORMAL,NONE,0,,,,,,,1
3336,1387,2016-03-04,NORMAL,NONE,0,,,,,,,2
3337,1388,2015-09-29,NORMAL,NONE,0,,,,,,,1
3338,1388,2016-09-12,NORMAL,NONE,0,,,,,,,2
3339,1389,2015-03-30,NORMAL,NONE,0,,,,,,,1
3340,1389,2016-03-09,NORMAL,NONE,0,,,,,,,2
3341,1390,2015-09-27,NORMAL,NONE,0,,,,,,,1
3342,1391,2015-09-30,NORMAL,NONE,0,,,,,,,1
3343,1392,2015-04-04,NORMAL,NONE,0,,,,,,,1
3344,1392,2016-03-06,NORMAL,NONE,0,,,,,,,2
3345,1393,2015-04-02,NORMAL,NONE,0,,,,,,,1
3346,1393,2016-02-27,NORMAL,NONE,0,,,,,,,2
3347,1394,2015-04-04,NORMAL,NONE,0,,,,,,,1
3348,1394,2016-03-08,NORMAL,NONE,0,,,,,,,2
3349,1395,2015-04-04,NORMAL,NONE,0,,,,,,,1
3350,1395,2016-03-09,NORMAL,NONE,0,,,,,,,2
3351,1396,2015-08-22,NORMAL,NONE,0,,,,,,,1
3353,1397,2014-11-07,NORMAL,NONE,0,,,,,,,1
3354,1397,2016-09-13,NORMAL,NONE,0,,,,,,,2
3355,1398,2014-11-19,NORMAL,NONE,0,,,,,,,1
3356,1398,2015-11-14,NORMAL,NONE,0,,,,,,,2
3357,1398,2016-11-14,NORMAL,NONE,0,,,,,,,3
3358,1399,2015-06-19,NORMAL,NONE,0,,,,,,,3
3359,1399,2016-09-07,NORMAL,NONE,0,,,,,,,4
3360,1400,2015-07-04,NORMAL,NONE,0,,,,,,,1
3361,1400,2016-06-11,NORMAL,NONE,0,,,,,,,2
3362,1401,2014-12-02,NORMAL,NONE,0,,,,,,,1
3363,1401,2015-09-08,NORMAL,NONE,0,,,,,,,2
3364,1402,2014-11-02,NORMAL,NONE,0,,,,,,,1
3365,1402,2015-11-23,NORMAL,NONE,0,,,,,,,2
3366,1403,2014-11-15,NORMAL,NONE,0,,,,,,,1
3367,1403,2015-11-17,NORMAL,NONE,0,,,,,,,2
3368,1403,2016-11-16,NORMAL,NONE,0,,,,,,,3
3369,1404,2014-11-26,NORMAL,NONE,0,,,,,,,1
3370,1404,2015-11-25,NORMAL,NONE,0,,,,,,,2
3371,1405,2015-04-05,NORMAL,NONE,0,,,,,,,1
3372,1405,2016-03-09,NORMAL,NONE,0,,,,,,,2
3373,1406,2014-10-01,NORMAL,NONE,0,,,,,,,1
3374,1406,2015-09-25,NORMAL,NONE,0,,,,,,,2
3375,1407,2014-08-10,NORMAL,NONE,0,,,,,,,1
3376,1407,2015-09-09,NORMAL,NONE,0,,,,,,,2
3377,1407,2016-09-06,NORMAL,NONE,0,,,,,,,3
3378,1408,2014-08-30,NORMAL,NONE,0,,,,,,,1
3379,1408,2015-09-11,NORMAL,NONE,0,,,,,,,2
3380,1408,2016-11-14,NORMAL,NONE,0,,,,,,,3
3381,1409,2014-08-14,NORMAL,NONE,0,,,,,,,1
3382,1409,2015-09-06,NORMAL,NONE,0,,,,,,,2
3383,1410,2014-09-03,NORMAL,NONE,0,,,,,,,1
3384,1410,2015-09-25,NORMAL,NONE,0,,,,,,,2
3385,1410,2016-11-13,NORMAL,NONE,0,,,,,,,3
3386,1411,2014-08-30,NORMAL,NONE,0,,,,,,,1
3387,1411,2015-09-22,NORMAL,NONE,0,,,,,,,2
3388,1411,2016-09-06,NORMAL,NONE,0,,,,,,,3
3389,1412,2014-08-15,NORMAL,NONE,0,,,,,,,1
3390,1412,2015-09-15,NORMAL,NONE,0,,,,,,,2
3391,1412,2016-09-10,NORMAL,NONE,0,,,,,,,3
3392,1413,2014-08-30,NORMAL,NONE,0,,,,,,,1
3393,1413,2015-09-06,NORMAL,NONE,0,,,,,,,2
3394,1413,2016-08-31,NORMAL,NONE,0,,,,,,,3
3395,1414,2014-08-15,NORMAL,NONE,0,,,,,,,1
3396,1414,2015-09-10,NORMAL,NONE,0,,,,,,,2
3397,1414,2016-09-08,NORMAL,NONE,0,,,,,,,3
3398,1415,2014-09-21,NORMAL,NONE,0,,,,,,,1
3399,1415,2015-09-12,NORMAL,NONE,0,,,,,,,2
3400,1415,2016-11-18,NORMAL,NONE,0,,,,,,,3
3401,1417,2014-09-08,NORMAL,NONE,0,,,,,,,1
3402,1417,2015-11-17,NORMAL,NONE,0,,,,,,,2
3403,1418,2014-09-08,NORMAL,NONE,0,,,,,,,1
3404,1418,2015-09-10,NORMAL,NONE,0,,,,,,,2
3405,1418,2016-09-06,NORMAL,NONE,0,,,,,,,3
3406,1419,2014-08-30,NORMAL,NONE,0,,,,,,,1
3407,1419,2015-09-09,NORMAL,NONE,0,,,,,,,2
3408,1420,2014-08-14,NORMAL,NONE,0,,,,,,,1
3409,1420,2015-09-10,NORMAL,NONE,0,,,,,,,2
3410,1420,2016-09-08,NORMAL,NONE,0,,,,,,,3
3411,1421,2014-12-15,NORMAL,NONE,0,,,,,,,1
3412,1421,2015-11-18,NORMAL,NONE,0,,,,,,,2
3413,1422,2014-09-09,NORMAL,NONE,0,,,,,,,1
3414,1422,2015-09-12,NORMAL,NONE,0,,,,,,,2
3415,1423,2014-08-28,NORMAL,NONE,0,,,,,,,1
3416,1423,2015-10-01,NORMAL,NONE,0,,,,,,,2
3417,1423,2016-09-05,NORMAL,NONE,0,,,,,,,3
3418,1424,2014-09-15,NORMAL,NONE,0,,,,,,,2
3419,1424,2015-09-15,NORMAL,NONE,0,,,,,,,3
3420,1425,2014-09-03,NORMAL,NONE,0,,,,,,,1
3421,1425,2015-09-10,NORMAL,NONE,0,,,,,,,2
3422,1425,2016-09-10,NORMAL,NONE,0,,,,,,,3
3423,1426,2014-08-30,NORMAL,NONE,0,,,,,,,1
3424,1426,2015-09-10,NORMAL,NONE,0,,,,,,,2
3425,1426,2016-09-10,NORMAL,NONE,0,,,,,,,3
3426,1427,2014-11-02,NORMAL,NONE,0,,,,,,,1
3427,1427,2015-11-18,NORMAL,NONE,0,,,,,,,2
3428,1428,2014-11-02,NORMAL,NONE,0,,,,,,,1
3429,1428,2015-11-05,NORMAL,NONE,0,,,,,,,2
3430,1429,2015-04-04,NORMAL,NONE,0,,,,,,,1
3431,1429,2016-03-12,NORMAL,NONE,0,,,,,,,2
3432,1430,2015-10-02,NORMAL,NONE,0,,,,,,,1
3433,1431,2015-04-06,NORMAL,NONE,0,,,,,,,1
3434,1431,2016-03-08,NORMAL,NONE,0,,,,,,,2
3435,1432,2015-07-04,NORMAL,NONE,0,,,,,,,1
3436,1432,2016-09-19,NORMAL,NONE,0,,,,,,,2
3437,1433,2015-09-25,NORMAL,NONE,0,,,,,,,1
3438,1433,2016-11-13,NORMAL,NONE,0,,,,,,,2
3439,1434,2014-11-02,NORMAL,NONE,0,,,,,,,1
3440,1434,2015-11-28,NORMAL,NONE,0,,,,,,,2
3441,1434,2016-11-21,NORMAL,NONE,0,,,,,,,3
3442,1435,2014-11-19,NORMAL,NONE,0,,,,,,,1
3443,1435,2015-12-15,NORMAL,NONE,0,,,,,,,2
3444,1436,2014-11-15,NORMAL,NONE,0,,,,,,,1
3445,1436,2016-02-29,NORMAL,NONE,0,,,,,,,2
3446,1437,2015-04-08,NORMAL,NONE,0,,,,,,,1
3447,1437,2016-03-21,NORMAL,NONE,0,,,,,,,2
3448,1438,2014-11-22,NORMAL,NONE,0,,,,,,,1
3449,1438,2016-06-08,NORMAL,NONE,0,,,,,,,2
3450,1439,2015-04-06,NORMAL,NONE,0,,,,,,,1
3451,1439,2016-03-09,NORMAL,NONE,0,,,,,,,2
3452,1440,2015-04-05,NORMAL,NONE,0,,,,,,,1
3453,1440,2016-03-12,NORMAL,NONE,0,,,,,,,2
3454,1441,2015-05-11,NORMAL,NONE,0,,,,,,,1
3455,1441,2015-11-14,NORMAL,NONE,0,,,,,,,2
3456,1442,2015-06-04,NORMAL,NONE,0,,,,,,,1
3457,1442,2016-06-08,NORMAL,NONE,0,,,,,,,2
3458,1443,2015-04-03,NORMAL,NONE,0,,,,,,,1
3459,1443,2016-03-04,NORMAL,NONE,0,,,,,,,2
3460,1444,2014-11-02,NORMAL,NONE,0,,,,,,,1
3461,1444,2016-06-11,NORMAL,NONE,0,,,,,,,2
3462,1445,2015-04-26,NORMAL,NONE,0,,,,,,,1
3463,1445,2016-09-16,NORMAL,NONE,0,,,,,,,2
3464,1446,2014-11-09,NORMAL,NONE,0,,,,,,,1
3465,1446,2015-11-16,NORMAL,NONE,0,,,,,,,2
3466,1446,2016-11-12,NORMAL,NONE,0,,,,,,,3
3467,1447,2015-04-05,NORMAL,NONE,0,,,,,,,1
3468,1447,2016-03-06,NORMAL,NONE,0,,,,,,,2
3469,1448,2014-11-09,NORMAL,NONE,0,,,,,,,1
3470,1448,2015-11-19,NORMAL,NONE,0,,,,,,,2
3471,1448,2016-11-23,NORMAL,NONE,0,,,,,,,3
3472,1449,2015-04-26,NORMAL,NONE,0,,,,,,,1
3473,1449,2016-03-21,NORMAL,NONE,0,,,,,,,2
3474,1450,2015-04-03,NORMAL,NONE,0,,,,,,,1
3475,1450,2016-03-07,NORMAL,NONE,0,,,,,,,2
3476,1451,2015-04-23,NORMAL,NONE,0,,,,,,,1
3477,1451,2016-03-06,NORMAL,NONE,0,,,,,,,2
3478,1452,2015-03-31,NORMAL,NONE,0,,,,,,,1
3479,1452,2016-03-15,NORMAL,NONE,0,,,,,,,2
3480,1453,2015-04-10,NORMAL,NONE,0,,,,,,,1
3481,1453,2016-02-27,NORMAL,NONE,0,,,,,,,2
3482,1454,2014-11-07,NORMAL,NONE,0,,,,,,,1
3483,1454,2015-11-08,NORMAL,NONE,0,,,,,,,2
3484,1455,2014-11-09,NORMAL,NONE,0,,,,,,,2
3485,1455,2015-11-23,NORMAL,NONE,0,,,,,,,3
3486,1455,2016-11-28,NORMAL,NONE,0,,,,,,,4
3487,1456,2015-04-02,NORMAL,NONE,0,,,,,,,1
3488,1456,2016-03-05,NORMAL,NONE,0,,,,,,,2
3489,1457,2015-04-06,NORMAL,NONE,0,,,,,,,1
3490,1457,2016-03-13,NORMAL,NONE,0,,,,,,,2
3491,1458,2014-11-13,NORMAL,NONE,0,,,,,,,1
3492,1458,2015-11-25,NORMAL,NONE,0,,,,,,,2
3493,1459,2015-04-02,NORMAL,NONE,0,,,,,,,1
3494,1459,2016-03-14,NORMAL,NONE,0,,,,,,,2
3495,1460,2015-10-02,NORMAL,NONE,0,,,,,,,1
3496,1460,2016-09-11,NORMAL,NONE,0,,,,,,,2
3497,1461,2014-11-22,NORMAL,NONE,0,,,,,,,1
3498,1461,2016-03-01,NORMAL,NONE,0,,,,,,,2
3499,1462,2014-11-13,NORMAL,NONE,0,,,,,,,1
3500,1462,2015-11-25,NORMAL,NONE,0,,,,,,,2
3501,1463,2015-04-26,NORMAL,NONE,0,,,,,,,1
3502,1463,2016-03-15,NORMAL,NONE,0,,,,,,,2
3503,1464,2015-04-03,NORMAL,NONE,0,,,,,,,1
3504,1464,2016-02-28,NORMAL,NONE,0,,,,,,,2
3505,1465,2014-11-02,NORMAL,NONE,0,,,,,,,1
3506,1465,2015-11-16,NORMAL,NONE,0,,,,,,,2
3507,1465,2016-10-29,NORMAL,NONE,0,,,,,,,3
3508,1466,2015-04-02,NORMAL,NONE,0,,,,,,,1
3509,1466,2016-03-09,NORMAL,NONE,0,,,,,,,2
3510,1467,2015-04-04,NORMAL,NONE,0,,,,,,,1
3511,1467,2016-02-28,NORMAL,NONE,0,,,,,,,2
3512,1468,2014-11-02,NORMAL,NONE,0,,,,,,,1
3513,1468,2015-11-09,NORMAL,NONE,0,,,,,,,2
3514,1468,2016-11-16,NORMAL,NONE,0,,,,,,,3
3515,1469,2015-04-07,NORMAL,NONE,0,,,,,,,1
3516,1469,2016-03-09,NORMAL,NONE,0,,,,,,,2
3517,1470,2015-04-03,NORMAL,NONE,0,,,,,,,1
3518,1470,2016-03-08,NORMAL,NONE,0,,,,,,,2
3519,1471,2014-10-31,NORMAL,NONE,0,,,,,,,1
3520,1471,2015-11-14,NORMAL,NONE,0,,,,,,,2
3521,1471,2016-11-13,NORMAL,NONE,0,,,,,,,3
3522,1472,2015-04-07,NORMAL,NONE,0,,,,,,,1
3523,1472,2016-03-08,NORMAL,NONE,0,,,,,,,2
3524,1473,2015-04-11,NORMAL,NONE,0,,,,,,,1
3525,1473,2016-03-14,NORMAL,NONE,0,,,,,,,2
3526,1474,2015-04-06,NORMAL,NONE,0,,,,,,,1
3527,1474,2016-03-14,NORMAL,NONE,0,,,,,,,2
3528,1475,2014-11-19,NORMAL,NONE,0,,,,,,,1
3529,1475,2015-11-28,NORMAL,NONE,0,,,,,,,2
3530,1475,2016-09-23,NORMAL,NONE,0,,,,,,,3
3531,1476,2015-03-28,NORMAL,NONE,0,,,,,,,1
3532,1476,2016-03-07,NORMAL,NONE,0,,,,,,,2
3533,1477,2015-03-31,NORMAL,NONE,0,,,,,,,1
3534,1477,2016-03-12,NORMAL,NONE,0,,,,,,,2
3535,1478,2015-04-06,NORMAL,NONE,0,,,,,,,1
3536,1478,2016-09-08,NORMAL,NONE,0,,,,,,,2
3537,1479,2014-11-15,NORMAL,NONE,0,,,,,,,1
3540,1479,2016-11-23,NORMAL,NONE,0,,,,,,,4
3541,1480,2015-04-05,NORMAL,NONE,0,,,,,,,1
3542,1480,2016-03-08,NORMAL,NONE,0,,,,,,,2
3543,1481,2015-06-10,NORMAL,NONE,0,,,,,,,1
3544,1481,2016-06-10,NORMAL,NONE,0,,,,,,,2
3545,1482,2014-10-08,NORMAL,NONE,0,,,,,,,1
3546,1482,2015-09-13,NORMAL,NONE,0,,,,,,,2
3547,1482,2016-09-05,NORMAL,NONE,0,,,,,,,3
3548,1483,2014-10-31,NORMAL,NONE,0,,,,,,,1
3549,1483,2015-09-29,NORMAL,NONE,0,,,,,,,2
3550,1484,2014-08-30,NORMAL,NONE,0,,,,,,,1
3551,1484,2015-09-10,NORMAL,NONE,0,,,,,,,2
3552,1485,2014-09-02,NORMAL,NONE,0,,,,,,,1
3553,1485,2015-09-14,NORMAL,NONE,0,,,,,,,2
3554,1486,2014-09-12,NORMAL,NONE,0,,,,,,,1
3555,1486,2015-11-23,NORMAL,NONE,0,,,,,,,2
3556,1486,2016-11-18,NORMAL,NONE,0,,,,,,,3
3557,1487,2014-09-08,NORMAL,NONE,0,,,,,,,1
3558,1487,2015-09-12,NORMAL,NONE,0,,,,,,,2
3559,1487,2016-09-07,NORMAL,NONE,0,,,,,,,3
3560,1488,2014-09-09,NORMAL,NONE,0,,,,,,,1
3561,1488,2015-10-03,NORMAL,NONE,0,,,,,,,2
3562,1488,2016-11-10,NORMAL,NONE,0,,,,,,,3
3563,1489,2014-09-03,NORMAL,NONE,0,,,,,,,1
3564,1489,2016-06-20,NORMAL,NONE,0,,,,,,,2
3565,1490,2014-10-08,NORMAL,NONE,0,,,,,,,1
3566,1490,2015-09-10,NORMAL,NONE,0,,,,,,,2
3567,1490,2016-09-11,NORMAL,NONE,0,,,,,,,3
3568,1491,2014-12-15,NORMAL,NONE,0,,,,,,,1
3569,1491,2016-11-15,NORMAL,NONE,0,,,,,,,2
3570,1492,2014-09-10,NORMAL,NONE,0,,,,,,,1
3571,1492,2015-09-13,NORMAL,NONE,0,,,,,,,2
3572,1492,2016-09-08,NORMAL,NONE,0,,,,,,,3
3573,1493,2014-09-10,NORMAL,NONE,0,,,,,,,1
3574,1493,2015-09-11,NORMAL,NONE,0,,,,,,,2
3575,1494,2014-09-20,NORMAL,NONE,0,,,,,,,1
3576,1494,2015-10-07,NORMAL,NONE,0,,,,,,,2
3577,1494,2016-09-10,NORMAL,NONE,0,,,,,,,3
3578,1495,2014-09-09,NORMAL,NONE,0,,,,,,,1
3579,1495,2015-09-13,NORMAL,NONE,0,,,,,,,2
3580,1496,2014-09-09,NORMAL,NONE,0,,,,,,,1
3581,1496,2015-09-29,NORMAL,NONE,0,,,,,,,2
3582,1496,2016-11-22,NORMAL,NONE,0,,,,,,,3
3583,1497,2014-09-05,NORMAL,NONE,0,,,,,,,1
3584,1497,2015-09-07,NORMAL,NONE,0,,,,,,,2
3585,1497,2016-09-10,NORMAL,NONE,0,,,,,,,3
3586,1498,2014-09-03,NORMAL,NONE,0,,,,,,,1
3587,1498,2015-09-10,NORMAL,NONE,0,,,,,,,2
3588,1499,2014-09-08,NORMAL,NONE,0,,,,,,,1
3589,1499,2015-09-12,NORMAL,NONE,0,,,,,,,2
3590,1499,2016-09-18,NORMAL,NONE,0,,,,,,,3
3591,1500,2014-09-08,NORMAL,NONE,0,,,,,,,1
3592,1500,2015-09-10,NORMAL,NONE,0,,,,,,,2
3593,1500,2016-11-26,NORMAL,NONE,0,,,,,,,3
3594,1501,2015-09-08,NORMAL,NONE,0,,,,,,,1
3595,1501,2016-09-14,NORMAL,NONE,0,,,,,,,2
3596,1502,2014-09-05,NORMAL,NONE,0,,,,,,,1
3597,1502,2015-11-09,NORMAL,NONE,0,,,,,,,2
3598,1502,2016-11-13,NORMAL,NONE,0,,,,,,,3
3599,1503,2014-11-09,NORMAL,NONE,0,,,,,,,1
3600,1503,2015-09-10,NORMAL,NONE,0,,,,,,,2
3601,1503,2016-11-15,NORMAL,NONE,0,,,,,,,3
3602,1504,2014-09-08,NORMAL,NONE,0,,,,,,,1
3603,1504,2015-11-21,NORMAL,NONE,0,,,,,,,2
3604,1504,2016-11-21,NORMAL,NONE,0,,,,,,,3
3605,1505,2015-04-02,NORMAL,NONE,0,,,,,,,1
3606,1505,2016-03-09,NORMAL,NONE,0,,,,,,,2
3607,1506,2015-04-01,NORMAL,NONE,0,,,,,,,1
3608,1506,2016-03-09,NORMAL,NONE,0,,,,,,,2
3609,1507,2014-09-08,NORMAL,NONE,0,,,,,,,1
3610,1507,2015-09-15,NORMAL,NONE,0,,,,,,,2
3611,1508,2014-09-20,NORMAL,NONE,0,,,,,,,1
3612,1508,2015-09-12,NORMAL,NONE,0,,,,,,,2
3613,1508,2016-09-05,NORMAL,NONE,0,,,,,,,3
3614,1509,2014-09-12,NORMAL,NONE,0,,,,,,,1
3615,1509,2015-11-08,NORMAL,NONE,0,,,,,,,2
3616,1509,2016-11-15,NORMAL,NONE,0,,,,,,,3
3617,1510,2014-09-15,NORMAL,NONE,0,,,,,,,1
3618,1510,2015-09-14,NORMAL,NONE,0,,,,,,,2
3619,1510,2016-09-12,NORMAL,NONE,0,,,,,,,3
3620,1511,2014-09-12,NORMAL,NONE,0,,,,,,,1
3621,1511,2015-09-14,NORMAL,NONE,0,,,,,,,2
