ServKey,CowKey,servDate,servType,Sire,Technician
3675,5919, 23/03/16,AI,,
3676,5919, 01/04/15,AI,,
3677,5920, 10/06/15,AI,,
3678,5921, 01/06/12,AI,,
3679,5925, 24/09/15,AI,,
3680,5926, 01/10/13,AI,,
3681,5927, 15/01/13,AI,,
3682,5929, 01/10/14,AI,,
3683,5930, 01/04/15,AI,,
3684,5931, 01/01/16,AI,,
3685,5932, 29/05/16,AI,,
3686,5932, 10/06/15,AI,,
3687,5933, 01/10/12,AI,,
3688,5936, 07/01/13,AI,,
3689,5937, 01/10/12,AI,,
3690,5938, 01/05/15,AI,,
3691,5940, 01/04/15,AI,,
3692,5945, 09/12/14,AI,,
3693,5947, 01/06/14,AI,,
3694,5948, 18/10/15,AI,,
3695,5949, 01/04/13,AI,,
3696,5953, 01/01/16,AI,,
3697,5954, 01/04/15,AI,,
3698,5955, 24/04/15,AI,,
3699,5957, 01/10/12,AI,,
3700,5959, 07/01/13,AI,,
3701,5960, 23/03/16,AI,,
3702,5960, 10/06/15,AI,,
3703,5962, 18/12/13,AI,,
3704,5963, 24/09/15,AI,,
3705,5964, 01/06/14,AI,,
3706,5965, 10/06/15,AI,,
3707,5966, 01/01/14,AI,,
3708,5990, 03/04/13,AI,,
3709,5992, 03/04/13,AI,,
3710,5993, 03/04/13,AI,,
3711,5995, 03/04/13,AI,,
3712,5998, 24/04/15,AI,,
3713,6007, 18/10/15,AI,,
3714,6015, 03/04/13,AI,,
3715,6021, 19/09/14,AI,,
3716,6022, 23/03/16,AI,,
3717,6022, 01/04/15,AI,,
3718,6029, 23/03/16,AI,,
3719,6029, 10/06/15,AI,,
3720,6034, 01/06/14,AI,,
3721,6043, 10/06/15,AI,,
3722,6047, 21/04/15,AI,,
3723,6049, 10/06/15,AI,,
3724,6051, 29/05/16,AI,,
3725,6051, 10/06/15,AI,,
3726,6056, 01/01/16,AI,,
3727,6057, 26/07/16,AI,,
3728,6057, 18/10/15,AI,,
3729,6057, 10/06/15,AI,,
3730,6057, 01/01/16,AI,,
3731,6079, 21/04/15,AI,,
3732,6081, 23/03/16,AI,,
3733,6081, 18/10/15,AI,,
3734,6082, 24/07/15,AI,,
3735,6086, 18/10/15,AI,,
3736,6086, 01/01/16,AI,,
3737,6088, 29/05/16,AI,,
3738,6088, 10/06/15,AI,,
3739,6089, 26/07/16,AI,,
3740,6089, 01/04/15,AI,,
3741,6100, 01/04/15,AI,,
3742,6106, 29/05/16,AI,,
3743,6106, 10/06/15,AI,,
3744,6118, 11/05/14,AI,,
3745,6123, 01/04/15,AI,,
3746,6123, 01/01/16,AI,,
3747,6125, 11/06/16,AI,,
3748,6125, 10/06/15,AI,,
3749,6130, 10/06/15,AI,,
3750,6136, 23/03/16,AI,,
3751,6136, 01/04/15,AI,,
3752,6137, 10/06/15,AI,,
3753,6138, 01/04/15,AI,,
3754,6142, 18/10/15,AI,,
3755,6145, 26/07/16,AI,,
3756,6145, 01/04/15,AI,,
3757,6146, 29/05/16,AI,,
3758,6146, 18/10/15,AI,,
3759,6146, 10/06/15,AI,,
3760,6152, 12/08/14,AI,,
3761,6161, 18/10/15,AI,,
3762,6161, 01/01/16,AI,,
3763,6168, 23/03/16,AI,,
3764,6168, 01/04/15,AI,,
3765,6170, 01/04/15,AI,,
3766,6170, 01/01/16,AI,,
3767,6172, 01/04/15,AI,,
3768,6173, 10/06/15,AI,,
3769,6174, 01/04/15,AI,,
3770,6175, 01/04/15,AI,,
3771,6176, 30/05/14,AI,,
3772,6177, 09/12/14,AI,,
3773,6178, 24/04/15,AI,,
3774,6180, 10/06/15,AI,,
3775,6181, 10/06/15,AI,,
3776,6182, 01/04/15,AI,,
3777,6183, 01/04/15,AI,,
3778,6184, 26/07/16,AI,,
3779,6184, 01/04/15,AI,,
3780,6185, 23/03/16,AI,,
3781,6185, 01/04/15,AI,,
3782,6186, 23/03/16,AI,,
3783,6186, 01/04/15,AI,,
3784,6187, 24/04/15,AI,,
3785,6188, 21/04/15,AI,,
3786,6189, 09/12/14,AI,,
3787,6191, 01/04/15,AI,,
3788,6193, 30/05/14,AI,,
3789,6195, 01/04/15,AI,,
3790,6197, 01/04/15,AI,,
3791,6198, 01/04/15,AI,,
3792,6199, 10/06/15,AI,,
3793,6200, 10/06/15,AI,,
3794,6201, 18/10/15,AI,,
3795,6201, 10/06/15,AI,,
3796,6201, 01/01/16,AI,,
3797,6202, 23/03/16,AI,,
3798,6202, 01/04/15,AI,,
3799,6203, 23/03/16,AI,,
3800,6203, 01/04/15,AI,,
3801,6204, 01/04/15,AI,,
3802,6205, 01/04/15,AI,,
3803,6206, 01/04/15,AI,,
3804,6207, 23/03/16,AI,,
3805,6207, 01/04/15,AI,,
3806,6208, 26/03/14,AI,,
3807,6214, 01/04/15,AI,,
3808,6214, 01/01/16,AI,,
3809,6215, 24/09/15,AI,,
3810,6216, 18/10/15,AI,,
3811,6217, 01/04/15,AI,,
3812,6218, 11/06/16,AI,,
3813,6218, 10/06/15,AI,,
3814,6219, 01/04/15,AI,,
3815,6220, 01/04/15,AI,,
3816,6221, 01/04/15,AI,,
3817,6222, 11/06/16,AI,,
3818,6222, 10/06/15,AI,,
3819,6223, 01/04/15,AI,,
3820,6223, 01/01/16,AI,,
3821,6224, 01/04/15,AI,,
3822,6224, 01/01/16,AI,,
3823,6225, 01/04/15,AI,,
3824,6226, 01/04/14,AI,,
3825,6227, 01/04/15,AI,,
3826,6227, 01/01/16,AI,,
3827,6228, 01/04/15,AI,,
3828,6228, 01/01/16,AI,,
3829,6229, 18/10/15,AI,,
3830,6229, 01/04/15,AI,,
3831,6229, 01/01/16,AI,,
3832,6230, 11/06/16,AI,,
3833,6230, 10/06/15,AI,,
3834,6231, 01/04/15,AI,,
3835,6232, 01/01/16,AI,,
3836,6233, 10/06/15,AI,,
3837,6233, 01/10/15,AI,,
3838,6233, 01/01/16,AI,,
3839,6234, 01/04/15,AI,,
3840,6234, 01/01/16,AI,,
3841,6235, 01/04/15,AI,,
3842,6236, 01/04/15,AI,,
3843,6236, 01/01/16,AI,,
3844,6237, 23/03/16,AI,,
3845,6237, 10/06/15,AI,,
3846,6238, 01/04/15,AI,,
3847,6238, 01/01/16,AI,,
3848,6239, 01/04/15,AI,,
3849,6239, 01/01/16,AI,,
3850,6242, 11/06/16,AI,,
3851,6242, 01/04/15,AI,,
3852,6242, 01/01/16,AI,,
3853,6243, 01/04/15,AI,,
3854,6244, 01/04/15,AI,,
3855,6245, 01/04/15,AI,,
3856,6246, 11/06/16,AI,,
3857,6246, 01/04/15,AI,,
3858,6246, 01/01/16,AI,,
3859,6247, 26/07/16,AI,,
3860,6247, 01/04/15,AI,,
3861,6248, 23/03/16,AI,,
3862,6248, 01/04/15,AI,,
3863,6249, 01/04/15,AI,,
3864,6250, 01/04/15,AI,,
3865,6251, 01/04/15,AI,,
3866,6252, 11/06/16,AI,,
3867,6252, 01/04/15,AI,,
3868,6252, 01/01/16,AI,,
3869,6253, 11/06/16,AI,,
3870,6253, 10/06/15,AI,,
3871,6254, 11/06/16,AI,,
3872,6254, 01/04/15,AI,,
3873,6254, 01/01/16,AI,,
3874,6255, 01/04/15,AI,,
3875,6255, 01/01/16,AI,,
3876,6256, 10/06/15,AI,,
3877,6256, 01/10/15,AI,,
3878,6256, 01/01/16,AI,,
3879,6257, 01/04/14,AI,,
3880,6258, 11/06/16,AI,,
3881,6258, 10/06/15,AI,,
3882,6259, 11/06/16,AI,,
3883,6259, 10/06/15,AI,,
3884,6260, 01/04/15,AI,,
3885,6261, 16/10/15,AI,,
3886,6261, 01/04/15,AI,,
3887,6262, 01/04/15,AI,,
3888,6263, 01/04/15,AI,,
3889,6263, 01/01/16,AI,,
3890,6264, 01/04/15,AI,,
3891,6264, 01/01/16,AI,,
3892,6265, 11/05/14,AI,,
3893,6266, 10/06/16,AI,,
3894,6266, 10/06/15,AI,,
3895,6266, 01/10/15,AI,,
3896,6267, 01/04/15,AI,,
3897,6267, 01/01/16,AI,,
3898,6268, 01/04/15,AI,,
3899,6268, 01/01/16,AI,,
3900,6269, 01/04/15,AI,,
3901,6269, 01/01/16,AI,,
3902,6270, 01/04/15,AI,,
3903,6271, 01/01/16,AI,,
3904,6272, 11/05/14,AI,,
3905,6273, 01/04/15,AI,,
3906,6273, 01/01/16,AI,,
3907,6274, 26/07/16,AI,,
3908,6274, 18/10/15,AI,,
3909,6275, 10/06/15,AI,,
3910,6277, 01/04/14,AI,,
3911,6278, 10/06/15,AI,,
3912,6279, 10/06/15,AI,,
3913,6280, 10/06/15,AI,,
3914,6281, 18/10/15,AI,,
3915,6282, 01/01/16,AI,,
3916,6283, 24/09/15,AI,,
3917,6284, 01/10/15,AI,,
3918,6285, 01/04/15,AI,,
3919,6286, 01/04/15,AI,,
3920,6286, 01/01/16,AI,,
3921,6287, 26/07/16,AI,,
3922,6287, 01/04/15,AI,,
3923,6288, 25/09/15,AI,,
3924,6288, 10/06/15,AI,,
3925,6289, 24/07/15,AI,,
3926,6291, 01/04/15,AI,,
3927,6291, 01/01/16,AI,,
3928,6292, 01/04/14,AI,,
3929,6293, 11/06/16,AI,,
3930,6293, 01/01/16,AI,,
3931,6293, 01/01/15,AI,,
3932,6294, 11/06/16,AI,,
3933,6294, 10/06/15,AI,,
3934,6295, 01/04/15,AI,,
3935,6295, 01/01/16,AI,,
3936,6296, 31/01/15,AI,,
3937,6297, 11/06/16,AI,,
3938,6297, 10/06/15,AI,,
3939,6298, 01/04/15,AI,,
3940,6298, 01/01/16,AI,,
3941,6299, 01/04/15,AI,,
3942,6299, 01/01/16,AI,,
3943,6300, 10/06/15,AI,,
3944,6301, 23/03/16,AI,,
3945,6301, 01/04/15,AI,,
3946,6302, 11/06/16,AI,,
3947,6302, 01/04/15,AI,,
3948,6302, 01/01/16,AI,,
3949,6303, 01/01/16,AI,,
3950,6305, 01/04/15,AI,,
3951,6305, 01/01/16,AI,,
3952,6306, 11/06/16,AI,,
3953,6306, 10/06/15,AI,,
3954,6307, 01/10/15,AI,,
3955,6308, 10/06/15,AI,,
3956,6309, 01/01/16,AI,,
3957,6311, 29/09/15,AI,,
3958,6311, 01/04/15,AI,,
3959,6312, 11/06/16,AI,,
3960,6312, 10/06/15,AI,,
3961,6313, 01/04/15,AI,,
3962,6313, 01/01/16,AI,,
3963,6314, 01/04/15,AI,,
3964,6316, 27/04/15,AI,,
3965,6318, 11/06/16,AI,,
3966,6318, 10/06/15,AI,,
3967,6319, 01/04/15,AI,,
3968,6320, 01/04/15,AI,,
3969,6321, 01/10/15,AI,,
3970,6322, 11/06/16,AI,,
3971,6322, 10/06/15,AI,,
3972,6323, 01/04/15,AI,,
3973,6323, 01/01/16,AI,,
3974,6324, 01/04/15,AI,,
3975,6325, 01/04/15,AI,,
3976,6325, 01/01/16,AI,,
3977,6326, 01/10/15,AI,,
3978,6327, 01/04/15,AI,,
3979,6327, 01/01/16,AI,,
3980,6330, 01/04/15,AI,,
3981,6331, 10/06/15,AI,,
3982,6332, 10/06/15,AI,,
3983,6333, 01/04/15,AI,,
3984,6333, 01/01/16,AI,,
3985,6334, 10/06/15,AI,,
3986,6336, 01/04/15,AI,,
3987,6336, 01/01/16,AI,,
3988,6337, 01/04/15,AI,,
3989,6338, 11/06/16,AI,,
3990,6338, 01/04/15,AI,,
3991,6338, 01/01/16,AI,,
3992,6340, 26/07/16,AI,,
3993,6340, 01/04/15,AI,,
3994,6343, 11/06/16,AI,,
3995,6343, 01/01/16,AI,,
3996,6344, 01/04/15,AI,,
3997,6344, 01/01/16,AI,,
3998,6345, 10/06/15,AI,,
3999,6345, 01/10/15,AI,,
4000,6345, 01/01/16,AI,,
4001,6346, 01/04/15,AI,,
4002,6347, 01/04/15,AI,,
4003,6347, 01/01/16,AI,,
4004,6348, 01/10/15,AI,,
4005,6349, 01/04/15,AI,,
4006,6349, 01/01/16,AI,,
4007,6350, 01/04/15,AI,,
4008,6351, 01/04/15,AI,,
4009,6351, 01/01/16,AI,,
4010,6352, 11/06/16,AI,,
4011,6352, 01/04/15,AI,,
4012,6352, 01/01/16,AI,,
4013,6353, 01/04/15,AI,,
4014,6353, 01/01/16,AI,,
4015,6354, 01/04/15,AI,,
4016,6354, 01/01/16,AI,,
4017,6355, 23/03/16,AI,,
4018,6355, 01/04/15,AI,,
4019,6356, 01/04/15,AI,,
4020,6357, 01/10/15,AI,,
4021,6359, 26/07/16,AI,,
4022,6359, 01/04/15,AI,,
4023,6360, 11/06/16,AI,,
4024,6360, 10/06/15,AI,,
4025,6361, 01/06/14,AI,,
4026,6362, 16/10/15,AI,,
4027,6362, 01/04/15,AI,,
4028,6363, 09/06/15,AI,,
4029,6364, 11/06/16,AI,,
4030,6364, 01/04/15,AI,,
4031,6364, 01/01/16,AI,,
4032,6367, 11/06/16,AI,,
4033,6367, 01/04/15,AI,,
4034,6367, 01/01/16,AI,,
4035,6368, 01/04/15,AI,,
4036,6369, 11/06/16,AI,,
4037,6369, 10/06/15,AI,,
4038,6371, 01/10/15,AI,,
4039,6372, 11/06/16,AI,,
4040,6372, 10/06/15,AI,,
4041,6373, 01/04/15,AI,,
4042,6373, 01/01/16,AI,,
4043,6374, 01/01/16,AI,,
4044,6375, 01/04/15,AI,,
4045,6377, 01/04/15,AI,,
4046,6377, 01/01/16,AI,,
4047,6378, 01/06/14,AI,,
4048,6380, 01/04/15,AI,,
4049,6381, 01/04/15,AI,,
4050,6381, 01/01/16,AI,,
4051,6383, 11/06/16,AI,,
4052,6383, 10/06/15,AI,,
4053,6384, 01/04/15,AI,,
4054,6384, 01/01/16,AI,,
4055,6385, 26/07/16,AI,,
4056,6385, 01/04/15,AI,,
4057,6386, 11/06/16,AI,,
4058,6386, 01/04/15,AI,,
4059,6386, 01/01/16,AI,,
4060,6387, 01/04/15,AI,,
4061,6388, 01/04/15,AI,,
4062,6388, 01/01/16,AI,,
4063,6389, 01/04/15,AI,,
4064,6389, 01/01/16,AI,,
4065,6391, 10/06/15,AI,,
4066,6391, 01/10/15,AI,,
4067,6393, 01/10/15,AI,,
4068,6395, 01/04/15,AI,,
4069,6395, 01/01/16,AI,,
4070,6396, 16/10/15,AI,,
4071,6397, 01/04/15,AI,,
4072,6398, 01/04/15,AI,,
4073,6398, 01/01/16,AI,,
4074,6399, 01/01/16,AI,,
4075,6401, 11/05/14,AI,,
4076,6402, 01/04/15,AI,,
4077,6402, 01/01/16,AI,,
4078,6403, 11/06/16,AI,,
4079,6403, 01/01/16,AI,,
4080,6405, 01/10/15,AI,,
4081,6406, 01/04/15,AI,,
4082,6406, 01/01/16,AI,,
4083,6407, 11/06/16,AI,,
4084,6407, 01/04/15,AI,,
4085,6407, 01/01/16,AI,,
4086,6408, 11/06/16,AI,,
4087,6408, 10/06/15,AI,,
4088,6410, 01/10/15,AI,,
4089,6411, 01/04/15,AI,,
4090,6411, 01/01/16,AI,,
4091,6412, 01/04/15,AI,,
4092,6412, 01/01/16,AI,,
4093,6413, 01/04/15,AI,,
4094,6413, 01/01/16,AI,,
4095,6414, 01/04/15,AI,,
4096,6415, 11/06/16,AI,,
4097,6415, 10/06/15,AI,,
4098,6416, 01/04/15,AI,,
4099,6416, 01/01/16,AI,,
4100,6417, 10/06/15,AI,,
4101,6418, 01/10/15,AI,,
4102,6419, 01/10/15,AI,,
4103,6420, 01/04/15,AI,,
4104,6420, 01/01/16,AI,,
4105,6421, 11/06/16,AI,,
4106,6421, 01/04/15,AI,,
4107,6421, 01/01/16,AI,,
4108,6422, 11/06/16,AI,,
4109,6422, 10/06/15,AI,,
4110,6423, 01/10/15,AI,,
4111,6424, 01/04/15,AI,,
4112,6424, 01/01/16,AI,,
4113,6425, 18/10/15,AI,,
4114,6426, 01/04/15,AI,,
4115,6426, 01/01/16,AI,,
4116,6429, 01/04/14,AI,,
4117,6430, 18/10/15,AI,,
4118,6431, 01/10/15,AI,,
4119,6431, 01/04/16,AI,,
4120,6432, 24/09/15,AI,,
4121,6432, 10/06/15,AI,,
4122,6433, 11/06/16,AI,,
4123,6433, 01/04/15,AI,,
4124,6433, 01/01/16,AI,,
4125,6434, 01/04/14,AI,,
4126,6435, 01/10/15,AI,,
4127,6437, 01/04/15,AI,,
4128,6437, 01/01/16,AI,,
4129,6438, 11/06/16,AI,,
4130,6438, 01/04/15,AI,,
4131,6438, 01/01/16,AI,,
4132,6439, 01/01/16,AI,,
4133,6440, 11/06/16,AI,,
4134,6440, 10/06/15,AI,,
4135,6442, 10/06/15,AI,,
4136,6442, 01/10/15,AI,,
4137,6443, 01/04/15,AI,,
4138,6443, 01/01/16,AI,,
4139,6444, 11/06/16,AI,,
4140,6444, 01/04/15,AI,,
4141,6444, 01/01/16,AI,,
4142,6445, 01/04/15,AI,,
4143,6445, 01/01/16,AI,,
4144,6447, 10/06/15,AI,,
4145,6447, 01/10/15,AI,,
4146,6447, 01/01/16,AI,,
4147,6448, 18/10/15,AI,,
4148,6448, 10/06/15,AI,,
4149,6449, 11/06/16,AI,,
4150,6449, 10/06/15,AI,,
4151,6450, 01/04/15,AI,,
4152,6450, 01/01/16,AI,,
4153,6451, 01/10/15,AI,,
4154,6452, 18/10/15,AI,,
4155,6453, 26/07/16,AI,,
4156,6453, 18/10/15,AI,,
4157,6455, 01/10/15,AI,,
4158,6456, 01/04/15,AI,,
4159,6456, 01/01/16,AI,,
4160,6457, 18/10/15,AI,,
4161,6457, 01/01/16,AI,,
4162,6458, 23/03/16,AI,,
4163,6458, 10/06/15,AI,,
4164,6459, 10/06/15,AI,,
4165,6460, 01/10/15,AI,,
4166,6461, 01/04/15,AI,,
4167,6462, 10/06/15,AI,,
4168,6463, 01/10/15,AI,,
4169,6464, 01/10/15,AI,,
4170,6465, 01/04/15,AI,,
4171,6466, 01/04/15,AI,,
4172,6466, 01/01/16,AI,,
4173,6467, 01/04/15,AI,,
4174,6467, 01/01/16,AI,,
4175,6468, 01/04/15,AI,,
4176,6471, 10/06/15,AI,,
4177,6472, 01/04/15,AI,,
4178,6473, 01/10/15,AI,,
4179,6473, 01/01/16,AI,,
4180,6474, 10/06/15,AI,,
4181,6474, 01/10/15,AI,,
4182,6474, 01/04/16,AI,,
4183,6475, 01/10/15,AI,,
4184,6476, 01/04/15,AI,,
4185,6477, 01/10/15,AI,,
4186,6478, 18/10/15,AI,,
4187,6478, 01/01/16,AI,,
4188,6479, 01/01/16,AI,,
4189,6480, 11/06/16,AI,,
4190,6480, 10/06/15,AI,,
4191,6481, 01/04/15,AI,,
4192,6481, 01/01/16,AI,,
4193,6482, 18/10/15,AI,,
4194,6483, 10/06/15,AI,,
4195,6484, 25/09/15,AI,,
4196,6484, 23/03/16,AI,,
4197,6484, 10/06/15,AI,,
4198,6484, 01/01/16,AI,,
4199,6485, 01/10/14,AI,,
4200,6486, 01/10/15,AI,,
4201,6486, 01/01/16,AI,,
4202,6487, 01/10/15,AI,,
4203,6488, 10/06/15,AI,,
4204,6489, 01/01/16,AI,,
4205,6490, 26/07/16,AI,,
4206,6490, 10/06/15,AI,,
4207,6491, 10/06/15,AI,,
4208,6492, 18/10/15,AI,,
4209,6493, 01/06/14,AI,,
4210,6494, 01/10/15,AI,,
4211,6496, 26/07/16,AI,,
4212,6496, 10/06/15,AI,,
4213,6497, 18/10/15,AI,,
4214,6497, 01/01/16,AI,,
4215,6498, 01/10/15,AI,,
4216,6499, 01/10/15,AI,,
4217,6500, 01/10/14,AI,,
4218,6501, 26/07/16,AI,,
4219,6501, 18/10/15,AI,,
4220,6502, 01/10/15,AI,,
4221,6504, 01/04/15,AI,,
4222,6504, 01/01/16,AI,,
4223,6505, 18/10/15,AI,,
4224,6505, 10/06/15,AI,,
4225,6506, 11/06/16,AI,,
4226,6506, 01/10/15,AI,,
4227,6506, 01/01/16,AI,,
4228,6507, 11/06/16,AI,,
4229,6507, 01/10/15,AI,,
4230,6507, 01/01/16,AI,,
4231,6509, 01/04/15,AI,,
4232,6510, 24/07/15,AI,,
4233,6510, 10/06/15,AI,,
4234,6511, 11/06/16,AI,,
4235,6511, 01/04/15,AI,,
4236,6511, 01/01/16,AI,,
4237,6513, 01/10/15,AI,,
4238,6514, 01/04/15,AI,,
4239,6514, 01/01/16,AI,,
4240,6515, 18/10/15,AI,,
4241,6516, 25/09/15,AI,,
4242,6517, 11/06/16,AI,,
4243,6517, 01/04/15,AI,,
4244,6517, 01/01/16,AI,,
4245,6518, 18/10/15,AI,,
4246,6519, 11/06/16,AI,,
4247,6519, 10/06/15,AI,,
4248,6521, 11/06/16,AI,,
4249,6521, 01/04/15,AI,,
4250,6521, 01/01/16,AI,,
4251,6522, 11/06/16,AI,,
4252,6522, 10/06/15,AI,,
4253,6524, 11/06/16,AI,,
4254,6524, 01/01/16,AI,,
4255,6525, 23/03/16,AI,,
4256,6525, 10/06/15,AI,,
4257,6526, 01/04/15,AI,,
4258,6527, 10/06/15,AI,,
4259,6527, 01/01/16,AI,,
4260,6529, 10/06/15,AI,,
4261,6531, 11/06/16,AI,,
4262,6531, 01/01/16,AI,,
4263,6532, 26/07/16,AI,,
4264,6532, 18/10/15,AI,,
4265,6533, 10/06/15,AI,,
4266,6535, 01/10/15,AI,,
4267,6535, 01/01/16,AI,,
4268,6536, 18/10/15,AI,,
4269,6536, 01/01/16,AI,,
4270,6537, 24/09/15,AI,,
4271,6538, 01/10/15,AI,,
4272,6539, 01/10/15,AI,,
4273,6540, 13/08/15,AI,,
4274,6541, 10/06/15,AI,,
4275,6543, 01/04/15,AI,,
4276,6545, 18/10/15,AI,,
4277,6546, 18/10/15,AI,,
4278,6546, 01/01/16,AI,,
4279,6547, 25/09/15,AI,,
4280,6548, 11/06/16,AI,,
4281,6548, 01/10/15,AI,,
4282,6548, 01/01/16,AI,,
4283,6549, 01/10/15,AI,,
4284,6550, 01/10/15,AI,,
4285,6551, 10/06/15,AI,,
4286,6553, 10/06/15,AI,,
4287,6554, 11/06/16,AI,,
4288,6554, 10/06/15,AI,,
4289,6555, 01/04/15,AI,,
4290,6555, 01/01/16,AI,,
4291,6557, 26/07/16,AI,,
4292,6557, 18/10/15,AI,,
4293,6558, 01/10/14,AI,,
4294,6559, 26/07/16,AI,,
4295,6559, 18/10/15,AI,,
4296,6560, 01/10/15,AI,,
4297,6562, 11/06/16,AI,,
4298,6562, 01/04/15,AI,,
4299,6562, 01/01/16,AI,,
4300,6563, 01/01/16,AI,,
4301,6564, 11/06/16,AI,,
4302,6564, 01/01/16,AI,,
4303,6565, 01/10/15,AI,,
4304,6568, 10/06/15,AI,,
4305,6569, 01/10/15,AI,,
4306,6569, 01/01/16,AI,,
4307,6570, 16/10/15,AI,,
4308,6570, 01/10/15,AI,,
4309,6571, 01/10/15,AI,,
4310,6572, 01/10/15,AI,,
4311,6573, 01/10/15,AI,,
4312,6574, 18/10/15,AI,,
4313,6575, 18/10/15,AI,,
4314,6576, 18/10/15,AI,,
4315,6577, 23/03/16,AI,,
4316,6577, 18/10/15,AI,,
4317,6578, 10/06/15,AI,,
4318,6579, 18/10/15,AI,,
4319,6580, 26/07/16,AI,,
4320,6580, 10/06/15,AI,,
4321,6581, 01/10/14,AI,,
4322,6582, 01/10/14,AI,,
4323,6583, 01/01/16,AI,,
4324,6584, 01/10/15,AI,,
4325,6585, 01/10/15,AI,,
4326,6586, 01/10/15,AI,,
4327,6587, 11/06/16,AI,,
4328,6587, 10/06/15,AI,,
4329,6588, 11/06/16,AI,,
4330,6588, 10/06/15,AI,,
4331,6589, 24/07/15,AI,,
4332,6592, 01/01/16,AI,,
4333,6593, 29/05/16,AI,,
4334,6593, 10/06/15,AI,,
4335,6594, 10/06/15,AI,,
4336,6595, 01/01/16,AI,,
4337,6596, 01/10/15,AI,,
4338,6597, 01/04/15,AI,,
4339,6598, 01/10/15,AI,,
4340,6599, 26/07/16,AI,,
4341,6599, 18/10/15,AI,,
4342,6599, 05/06/16,AI,,
4343,6600, 01/10/15,AI,,
4344,6600, 01/10/14,AI,,
4345,6601, 18/10/15,AI,,
4346,6601, 01/01/16,AI,,
4347,6602, 01/01/16,AI,,
4348,6603, 18/10/15,AI,,
4349,6604, 01/10/15,AI,,
4350,6605, 10/06/15,AI,,
4351,6607, 01/10/15,AI,,
4352,6608, 24/07/15,AI,,
4353,6609, 01/01/16,AI,,
4354,6610, 18/10/15,AI,,
4355,6610, 01/01/16,AI,,
4356,6611, 01/10/15,AI,,
4357,6612, 11/06/16,AI,,
4358,6612, 01/01/16,AI,,
4359,6613, 01/10/15,AI,,
4360,6614, 01/10/15,AI,,
4361,6615, 18/10/15,AI,,
4362,6615, 01/01/16,AI,,
4363,6616, 01/04/15,AI,,
4364,6617, 01/01/16,AI,,
4365,6618, 11/06/16,AI,,
4366,6618, 01/01/16,AI,,
4367,6619, 01/10/15,AI,,
4368,6619, 01/10/14,AI,,
4369,6620, 01/01/16,AI,,
4370,6621, 01/10/15,AI,,
4371,6622, 01/01/15,AI,,
4372,6624, 01/10/15,AI,,
4373,6625, 01/01/16,AI,,
4374,6626, 01/10/15,AI,,
4375,6627, 01/01/16,AI,,
4376,6628, 11/06/16,AI,,
4377,6628, 01/04/15,AI,,
4378,6628, 01/01/16,AI,,
4379,6630, 23/03/16,AI,,
4380,6630, 01/04/15,AI,,
4381,6631, 29/09/15,AI,,
4382,6633, 10/06/15,AI,,
4383,6634, 10/06/15,AI,,
4384,6635, 01/10/15,AI,,
4385,6636, 11/06/16,AI,,
4386,6636, 01/01/16,AI,,
4387,6637, 01/01/16,AI,,
4388,6638, 11/06/16,AI,,
4389,6638, 10/06/15,AI,,
4390,6639, 01/10/15,AI,,
4391,6640, 01/10/15,AI,,
4392,6641, 26/07/16,AI,,
4393,6641, 01/01/16,AI,,
4394,6643, 01/01/16,AI,,
4395,6644, 01/10/14,AI,,
4396,6645, 11/06/16,AI,,
4397,6645, 01/01/16,AI,,
4398,6646, 01/01/16,AI,,
4399,6647, 01/01/16,AI,,
4400,6648, 23/03/16,AI,,
4401,6648, 18/10/15,AI,,
4402,6649, 01/10/15,AI,,
4403,6650, 01/01/16,AI,,
4404,6651, 18/10/15,AI,,
4405,6651, 01/01/16,AI,,
4406,6653, 10/06/15,AI,,
4407,6654, 18/10/15,AI,,
4408,6655, 10/06/15,AI,,
4409,6655, 01/10/15,AI,,
4410,6655, 01/01/16,AI,,
4411,6659, 01/10/15,AI,,
4412,6660, 01/01/16,AI,,
4413,6661, 01/04/15,AI,,
4414,6663, 01/01/16,AI,,
4415,6664, 11/06/16,AI,,
4416,6664, 01/10/15,AI,,
4417,6664, 01/01/16,AI,,
4418,6665, 01/04/15,AI,,
4419,6666, 01/10/15,AI,,
4420,6667, 01/01/16,AI,,
4421,6669, 01/01/16,AI,,
4422,6670, 01/04/15,AI,,
4423,6671, 18/10/15,AI,,
4424,6675, 01/01/15,AI,,
4425,6676, 01/01/16,AI,,
4426,6677, 18/10/15,AI,,
4427,6679, 10/06/16,AI,,
4428,6679, 01/10/14,AI,,
4429,6680, 18/10/15,AI,,
4430,6680, 01/01/16,AI,,
4431,6681, 01/01/16,AI,,
4432,6682, 01/01/16,AI,,
4433,6683, 01/01/16,AI,,
4434,6684, 11/06/16,AI,,
4435,6684, 10/06/15,AI,,
4436,6685, 10/06/15,AI,,
4437,6686, 23/03/16,AI,,
4438,6686, 18/10/15,AI,,
4439,6687, 01/10/15,AI,,
4440,6688, 11/06/16,AI,,
4441,6688, 01/01/16,AI,,
4442,6689, 01/01/16,AI,,
4443,6690, 23/03/16,AI,,
4444,6690, 01/04/15,AI,,
4445,6691, 01/01/16,AI,,
4446,6692, 01/01/16,AI,,
4447,6693, 01/01/16,AI,,
4448,6694, 01/01/16,AI,,
4449,6695, 01/10/15,AI,,
4450,6696, 01/04/15,AI,,
