ProdKey,CowKey,testDate,LTDDate,HTFatPC,HTProtPC,HTLactPC,HTLitreAM,HTLitrePM,HTLitreTot,LtdLitre,LtdFatKg,LtdProtKg,LtdLactKg,StdLacDays,SCC,LW,LWRel,PayPW,PayPWRel,AbCode,Assessed,Withheld,comment,LtdDays,MilkPI,FatPI,ProteinPI,LtdVol305,LtdVolEx,LtdFatKg305,LtdFatKgEx,LtdProtKg305,LtdProtKgEx,LtdLactKg305,LtdLactKgEx,DL_LTDDate,DL_LtdLitre,DL_LtdFatKg,DL_LtdProtKg,DL_LtdLactKg,DL_LtdDays,BSTFlag
41829,6942,26/02/2016,26/02/2016,,,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41830,6944,26/02/2016,26/02/2016,,,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41831,6946,26/02/2016,26/02/2016,,,,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41832,6948,26/02/2016,26/02/2016,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41833,6949,26/02/2016,26/02/2016,,,,,,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41834,6950,26/02/2016,26/02/2016,,,,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41835,6951,26/02/2016,26/02/2016,,,,,,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41836,6952,26/02/2016,26/02/2016,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41837,6953,26/02/2016,26/02/2016,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41838,6955,26/02/2016,26/02/2016,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41839,6956,26/02/2016,26/02/2016,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41840,6957,26/02/2016,26/02/2016,,,,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41841,6958,26/02/2016,26/02/2016,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41842,6959,26/02/2016,26/02/2016,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41843,6962,26/02/2016,26/02/2016,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41844,6963,26/02/2016,26/02/2016,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41845,6964,26/02/2016,26/02/2016,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41846,6966,26/02/2016,26/02/2016,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41847,6968,26/02/2016,26/02/2016,,,,,,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41848,6969,26/02/2016,26/02/2016,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41849,6971,26/02/2016,26/02/2016,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41850,6972,26/02/2016,26/02/2016,,,,,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41851,6973,26/02/2016,26/02/2016,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41852,6974,26/02/2016,26/02/2016,,,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41853,6975,26/02/2016,26/02/2016,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41854,6976,26/02/2016,26/02/2016,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41855,6978,26/02/2016,26/02/2016,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41856,6981,26/02/2016,26/02/2016,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41857,6982,26/02/2016,26/02/2016,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41858,6984,26/02/2016,26/02/2016,,,,,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41859,6985,26/02/2016,26/02/2016,,,,,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41860,6986,26/02/2016,26/02/2016,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41861,6987,26/02/2016,26/02/2016,,,,,,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41862,6988,26/02/2016,26/02/2016,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41863,6989,26/02/2016,26/02/2016,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41864,6990,26/02/2016,26/02/2016,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41865,6991,26/02/2016,26/02/2016,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41866,6992,26/02/2016,26/02/2016,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41867,6994,26/02/2016,26/02/2016,,,,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41868,6995,26/02/2016,26/02/2016,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41869,6996,26/02/2016,26/02/2016,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41870,6997,26/02/2016,26/02/2016,,,,,,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41871,6998,26/02/2016,26/02/2016,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41872,6999,26/02/2016,26/02/2016,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41873,7002,26/02/2016,26/02/2016,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41874,7003,26/02/2016,26/02/2016,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41875,7006,26/02/2016,26/02/2016,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41876,7007,26/02/2016,26/02/2016,,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41877,7008,26/02/2016,26/02/2016,,,,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41878,7010,26/02/2016,26/02/2016,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41879,7012,26/02/2016,26/02/2016,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41880,7014,26/02/2016,26/02/2016,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41881,7017,26/02/2016,26/02/2016,,,,,,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41882,7018,26/02/2016,26/02/2016,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41883,7019,26/02/2016,26/02/2016,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41884,7020,26/02/2016,26/02/2016,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41885,7021,26/02/2016,26/02/2016,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41886,7022,26/02/2016,26/02/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41887,7023,26/02/2016,26/02/2016,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41888,7025,26/02/2016,26/02/2016,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41889,7027,26/02/2016,26/02/2016,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41890,7028,26/02/2016,26/02/2016,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41891,7029,26/02/2016,26/02/2016,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41892,7030,26/02/2016,26/02/2016,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41893,7031,26/02/2016,26/02/2016,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41894,7033,26/02/2016,26/02/2016,,,,,,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41895,7034,26/02/2016,26/02/2016,,,,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41896,7037,26/02/2016,26/02/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41897,7038,26/02/2016,26/02/2016,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41898,7040,26/02/2016,26/02/2016,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41899,7041,26/02/2016,26/02/2016,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41900,7043,26/02/2016,26/02/2016,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41901,7044,26/02/2016,26/02/2016,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41902,7045,26/02/2016,26/02/2016,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41903,7047,26/02/2016,26/02/2016,,,,,,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41904,7049,26/02/2016,26/02/2016,,,,,,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41905,7051,26/02/2016,26/02/2016,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41906,7052,26/02/2016,26/02/2016,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41907,7053,26/02/2016,26/02/2016,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41908,7054,26/02/2016,26/02/2016,,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41909,7056,26/02/2016,26/02/2016,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41910,7057,26/02/2016,26/02/2016,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41911,7060,26/02/2016,26/02/2016,,,,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41912,7061,26/02/2016,26/02/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41913,7062,26/02/2016,26/02/2016,,,,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41914,7063,26/02/2016,26/02/2016,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41915,7064,26/02/2016,26/02/2016,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41916,7065,26/02/2016,26/02/2016,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41917,7066,26/02/2016,26/02/2016,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41918,7067,26/02/2016,26/02/2016,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41919,7068,26/02/2016,26/02/2016,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41920,7072,26/02/2016,26/02/2016,,,,,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41921,7073,26/02/2016,26/02/2016,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41922,7074,26/02/2016,26/02/2016,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41923,7075,26/02/2016,26/02/2016,,,,,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41924,7076,26/02/2016,26/02/2016,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41925,7077,26/02/2016,26/02/2016,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41926,7078,26/02/2016,26/02/2016,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41927,7079,26/02/2016,26/02/2016,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41928,7080,26/02/2016,26/02/2016,,,,,,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41929,7081,26/02/2016,26/02/2016,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41930,7083,26/02/2016,26/02/2016,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41931,7085,26/02/2016,26/02/2016,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41932,7086,26/02/2016,26/02/2016,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41933,7087,26/02/2016,26/02/2016,,,,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41934,7088,26/02/2016,26/02/2016,,,,,,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41935,7090,26/02/2016,26/02/2016,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41936,7091,26/02/2016,26/02/2016,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41937,7092,26/02/2016,26/02/2016,,,,,,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41938,7093,26/02/2016,26/02/2016,,,,,,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41939,1140,26/02/2016,26/02/2016,,,,,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41940,7096,26/02/2016,26/02/2016,,,,,,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41941,7098,26/02/2016,26/02/2016,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41942,7100,26/02/2016,26/02/2016,,,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41943,7101,26/02/2016,26/02/2016,,,,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41944,7104,26/02/2016,26/02/2016,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41945,7105,26/02/2016,26/02/2016,,,,,,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41946,7106,26/02/2016,26/02/2016,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41947,7108,26/02/2016,26/02/2016,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41948,8002,26/02/2016,26/02/2016,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41949,7113,26/02/2016,26/02/2016,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41950,7114,26/02/2016,26/02/2016,,,,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41951,7115,26/02/2016,26/02/2016,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41952,7116,26/02/2016,26/02/2016,,,,,,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41953,7117,26/02/2016,26/02/2016,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41954,7118,26/02/2016,26/02/2016,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41955,7121,26/02/2016,26/02/2016,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41956,7122,26/02/2016,26/02/2016,,,,,,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41957,7123,26/02/2016,26/02/2016,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41958,7125,26/02/2016,26/02/2016,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41959,7126,26/02/2016,26/02/2016,,,,,,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41960,7127,26/02/2016,26/02/2016,,,,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41961,7129,26/02/2016,26/02/2016,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41962,7130,26/02/2016,26/02/2016,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41963,7132,26/02/2016,26/02/2016,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41964,7135,26/02/2016,26/02/2016,,,,,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41965,7136,26/02/2016,26/02/2016,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41966,7137,26/02/2016,26/02/2016,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41967,7138,26/02/2016,26/02/2016,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41968,7140,26/02/2016,26/02/2016,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41969,7141,26/02/2016,26/02/2016,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41970,7142,26/02/2016,26/02/2016,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41971,7143,26/02/2016,26/02/2016,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41972,7145,26/02/2016,26/02/2016,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41973,7146,26/02/2016,26/02/2016,,,,,,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41974,7148,26/02/2016,26/02/2016,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41975,7149,26/02/2016,26/02/2016,,,,,,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41976,7152,26/02/2016,26/02/2016,,,,,,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41977,7153,26/02/2016,26/02/2016,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41978,7154,26/02/2016,26/02/2016,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41979,7156,26/02/2016,26/02/2016,,,,,,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41980,8003,26/02/2016,26/02/2016,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41981,7158,26/02/2016,26/02/2016,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41982,7159,26/02/2016,26/02/2016,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41983,7162,26/02/2016,26/02/2016,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41984,7163,26/02/2016,26/02/2016,,,,,,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41985,7164,26/02/2016,26/02/2016,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41986,7166,26/02/2016,26/02/2016,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41987,7167,26/02/2016,26/02/2016,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41988,7171,26/02/2016,26/02/2016,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41989,7172,26/02/2016,26/02/2016,,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41990,7174,26/02/2016,26/02/2016,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41991,7176,26/02/2016,26/02/2016,,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41992,7177,26/02/2016,26/02/2016,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41993,7178,26/02/2016,26/02/2016,,,,,,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41994,7179,26/02/2016,26/02/2016,,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41995,7180,26/02/2016,26/02/2016,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41996,7183,26/02/2016,26/02/2016,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41997,7185,26/02/2016,26/02/2016,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41998,7186,26/02/2016,26/02/2016,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
41999,7187,26/02/2016,26/02/2016,,,,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42000,7188,26/02/2016,26/02/2016,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42001,7189,26/02/2016,26/02/2016,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42002,7194,26/02/2016,26/02/2016,,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42003,7195,26/02/2016,26/02/2016,,,,,,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42004,7196,26/02/2016,26/02/2016,,,,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42005,7198,26/02/2016,26/02/2016,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42006,7199,26/02/2016,26/02/2016,,,,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42007,7202,26/02/2016,26/02/2016,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42008,7204,26/02/2016,26/02/2016,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42009,7205,26/02/2016,26/02/2016,,,,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42010,7207,26/02/2016,26/02/2016,,,,,,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42011,7208,26/02/2016,26/02/2016,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42012,7209,26/02/2016,26/02/2016,,,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42013,7211,26/02/2016,26/02/2016,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42014,7212,26/02/2016,26/02/2016,,,,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42015,7214,26/02/2016,26/02/2016,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42016,7215,26/02/2016,26/02/2016,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42017,7216,26/02/2016,26/02/2016,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
42018,7217,26/02/2016,26/02/2016,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,26/02/2016,,,,$0.00,,
