CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase,LactNo
3046,4153,9/06/15,NORMAL,NONE,0,,,,,,,4
3047,4153,3/06/16,NORMAL,NONE,0,,,,,,,5
3048,4155,11/03/13,NORMAL,NONE,0,,,,,,,1
3049,4157,20/03/15,NORMAL,NONE,0,,,,,,,4
3050,4158,12/03/14,NORMAL,NONE,0,,,,,,,2
3051,4159,27/06/16,NORMAL,NONE,0,,,,,,,4
3052,4159,5/06/15,NORMAL,NONE,0,,,,,,,3
3053,4160,1/06/15,NORMAL,NONE,0,,,,,,,3
3054,4161,25/03/15,NORMAL,NONE,0,,,,,,,3
3055,4164,12/06/16,NORMAL,NONE,0,,,,,,,4
3056,4164,8/06/15,NORMAL,NONE,0,,,,,,,3
3057,4165,6/03/13,NORMAL,NONE,0,,,,,,,1
3058,4166,4/09/14,NORMAL,NONE,0,,,,,,,2
3059,4166,1/09/15,NORMAL,NONE,0,,,,,,,3
3060,4167,17/03/15,NORMAL,NONE,0,,,,,,,3
3061,4168,22/03/13,NORMAL,NONE,0,,,,,,,1
3062,4170,12/03/13,NORMAL,NONE,0,,,,,,,1
3063,4171,9/06/15,NORMAL,NONE,0,,,,,,,4
3064,4171,8/06/16,NORMAL,NONE,0,,,,,,,5
3065,4173,9/06/15,NORMAL,NONE,0,,,,,,,3
3066,4173,7/06/16,NORMAL,NONE,0,,,,,,,4
3067,4174,16/03/15,NORMAL,NONE,0,,,,,,,3
3068,4174,5/03/16,NORMAL,NONE,0,,,,,,,4
3069,4175,29/03/13,NORMAL,NONE,0,,,,,,,1
3070,4176,6/03/14,NORMAL,NONE,0,,,,,,,2
3071,4177,6/03/13,NORMAL,NONE,0,,,,,,,1
3072,4180,12/03/14,NORMAL,NONE,0,,,,,,,2
3073,4181,11/06/13,NORMAL,NONE,0,,,,,,,1
3074,4183,14/09/14,NORMAL,NONE,0,,,,,,,1
3075,4184,26/09/14,NORMAL,NONE,0,,,,,,,2
3076,4185,9/09/14,NORMAL,NONE,0,,,,,,,2
3077,4185,6/09/15,NORMAL,NONE,0,,,,,,,3
3078,4186,11/03/16,NORMAL,NONE,0,,,,,,,4
3079,4186,11/03/15,NORMAL,NONE,0,,,,,,,3
3080,4187,6/09/14,NORMAL,NONE,0,,,,,,,2
3081,4188,27/09/13,NORMAL,NONE,0,,,,,,,1
3082,4189,14/03/14,NORMAL,NONE,0,,,,,,,2
3083,4191,29/10/14,NORMAL,NONE,0,,,,,,,3
3084,4194,16/06/13,NORMAL,NONE,0,,,,,,,2
3085,4196,6/09/14,NORMAL,NONE,0,,,,,,,2
3086,4196,5/09/15,NORMAL,NONE,0,,,,,,,3
3087,4197,8/09/15,NORMAL,NONE,0,,,,,,,3
3088,4197,8/09/14,NORMAL,NONE,0,,,,,,,2
3089,4199,15/09/15,NORMAL,NONE,0,,,,,,,2
3090,4199,10/09/13,NORMAL,NONE,0,,,,,,,1
3091,4200,7/03/15,NORMAL,NONE,0,,,,,,,3
3092,4201,9/11/15,NORMAL,NONE,0,,,,,,,3
3093,4201,4/11/14,NORMAL,NONE,0,,,,,,,2
3094,4204,19/03/13,NORMAL,NONE,0,,,,,,,1
3095,4206,1/03/13,NORMAL,NONE,0,,,,,,,1
3096,4207,9/06/13,NORMAL,NONE,0,,,,,,,1
3097,4208,24/02/13,NORMAL,NONE,0,,,,,,,1
3098,4209,5/03/13,NORMAL,NONE,0,,,,,,,1
3099,4211,13/03/14,NORMAL,NONE,0,,,,,,,2
3100,4212,13/06/16,NORMAL,NONE,0,,,,,,,4
3101,4212,11/06/15,NORMAL,NONE,0,,,,,,,3
3102,4213,8/09/15,NORMAL,NONE,0,,,,,,,3
3103,4213,8/09/14,NORMAL,NONE,0,,,,,,,2
3104,4215,25/09/14,NORMAL,NONE,0,,,,,,,2
3105,4215,25/02/13,NORMAL,NONE,0,,,,,,,1
3106,4216,5/11/14,NORMAL,NONE,0,,,,,,,5
3107,4218,12/02/13,NORMAL,NONE,0,,,,,,,1
3108,4223,16/06/13,NORMAL,NONE,0,,,,,,,1
3109,4224,10/03/13,NORMAL,NONE,0,,,,,,,1
3110,4225,31/10/13,NORMAL,NONE,0,,,,,,,1
3111,4225,4/09/15,NORMAL,NONE,0,,,,,,,2
3112,4227,22/09/14,NORMAL,NONE,0,,,,,,,2
3113,4227,9/09/15,NORMAL,NONE,0,,,,,,,3
3114,4228,16/06/13,NORMAL,NONE,0,,,,,,,1
3115,4229,11/06/14,NORMAL,NONE,0,,,,,,,2
3116,4232,1/03/13,NORMAL,NONE,0,,,,,,,1
3117,4236,15/06/16,NORMAL,NONE,0,,,,,,,4
3118,4236,6/06/15,NORMAL,NONE,0,,,,,,,3
3119,4237,6/03/13,NORMAL,NONE,0,,,,,,,1
3120,4238,5/06/14,NORMAL,NONE,0,,,,,,,2
3121,4240,14/06/13,NORMAL,NONE,0,,,,,,,1
3122,4242,14/11/14,NORMAL,NONE,0,,,,,,,3
3123,4242,9/11/15,NORMAL,NONE,0,,,,,,,4
3124,4243,23/09/15,NORMAL,NONE,0,,,,,,,3
3125,4243,6/09/14,NORMAL,NONE,0,,,,,,,2
3126,4244,7/09/15,NORMAL,NONE,0,,,,,,,3
3127,4244,3/09/14,NORMAL,NONE,0,,,,,,,2
3128,4245,12/09/14,NORMAL,NONE,0,,,,,,,3
3129,4245,7/09/15,NORMAL,NONE,0,,,,,,,4
3130,4248,25/02/13,NORMAL,NONE,0,,,,,,,1
3131,4252,27/02/13,NORMAL,NONE,0,,,,,,,1
3132,4253,25/03/13,NORMAL,NONE,0,,,,,,,1
3133,4254,19/06/13,NORMAL,NONE,0,,,,,,,1
3134,4255,17/06/13,NORMAL,NONE,0,,,,,,,1
3135,4256,7/03/13,NORMAL,NONE,0,,,,,,,1
3136,4257,8/03/15,NORMAL,NONE,0,,,,,,,3
3137,4259,9/06/15,NORMAL,NONE,0,,,,,,,3
3138,4260,6/03/13,NORMAL,NONE,0,,,,,,,1
3139,4262,13/06/13,NORMAL,NONE,0,,,,,,,1
3140,4263,22/03/13,NORMAL,NONE,0,,,,,,,1
3141,4264,8/06/15,NORMAL,NONE,0,,,,,,,3
3142,4266,16/11/12,NORMAL,NONE,0,,,,,,,2
3143,4268,17/06/13,NORMAL,NONE,0,,,,,,,1
3144,4269,22/03/14,NORMAL,NONE,0,,,,,,,2
3145,4270,14/03/15,NORMAL,NONE,0,,,,,,,2
3146,4271,18/03/13,NORMAL,NONE,0,,,,,,,1
3147,4272,28/03/14,NORMAL,NONE,0,,,,,,,2
3148,4273,23/03/15,NORMAL,NONE,0,,,,,,,3
3149,4273,7/03/16,NORMAL,NONE,0,,,,,,,4
3150,4274,9/03/13,NORMAL,NONE,0,,,,,,,1
3151,4275,14/06/14,NORMAL,NONE,0,,,,,,,2
3152,4276,29/10/14,NORMAL,NONE,0,,,,,,,2
3153,4276,27/11/15,NORMAL,NONE,0,,,,,,,3
3154,4278,8/06/15,NORMAL,NONE,0,,,,,,,5
3155,4278,4/03/16,NORMAL,NONE,0,,,,,,,6
3156,4279,8/03/15,NORMAL,NONE,0,,,,,,,3
3157,4280,12/09/13,NORMAL,NONE,0,,,,,,,1
3158,4281,11/06/15,NORMAL,NONE,0,,,,,,,3
3159,4282,13/03/14,NORMAL,NONE,0,,,,,,,2
3160,4283,11/06/14,NORMAL,NONE,0,,,,,,,2
3161,4284,28/03/14,NORMAL,NONE,0,,,,,,,2
3162,4285,13/03/14,NORMAL,NONE,0,,,,,,,2
3163,4286,16/06/15,NORMAL,NONE,0,,,,,,,3
3164,4286,15/06/16,NORMAL,NONE,0,,,,,,,4
3165,4288,15/06/13,NORMAL,NONE,0,,,,,,,1
3166,4289,6/03/13,NORMAL,NONE,0,,,,,,,1
3167,4290,17/06/13,NORMAL,NONE,0,,,,,,,1
3168,4291,13/07/12,NORMAL,NONE,0,,,,,,,2
3169,4292,9/06/15,NORMAL,NONE,0,,,,,,,3
3170,4293,17/06/13,NORMAL,NONE,0,,,,,,,1
3171,4300,8/03/13,NORMAL,NONE,0,,,,,,,1
3172,4301,29/03/13,NORMAL,NONE,0,,,,,,,1
3173,4304,13/03/14,NORMAL,NONE,0,,,,,,,2
3174,4305,21/02/13,NORMAL,NONE,0,,,,,,,1
3175,4308,31/05/14,NORMAL,NONE,0,,,,,,,2
3176,4309,16/03/15,NORMAL,NONE,0,,,,,,,3
3177,4311,1/03/13,NORMAL,NONE,0,,,,,,,1
3178,4312,5/03/13,NORMAL,NONE,0,,,,,,,1
3179,4313,25/02/13,NORMAL,NONE,0,,,,,,,1
3180,4314,4/09/15,NORMAL,NONE,0,,,,,,,3
3181,4314,3/09/14,NORMAL,NONE,0,,,,,,,2
3182,4315,19/06/16,NORMAL,NONE,0,,,,,,,4
3183,4315,8/06/15,NORMAL,NONE,0,,,,,,,3
3184,4317,9/06/14,NORMAL,NONE,0,,,,,,,2
3185,4318,6/09/14,NORMAL,NONE,0,,,,,,,3
3186,4318,3/09/15,NORMAL,NONE,0,,,,,,,4
3187,4321,15/06/13,NORMAL,NONE,0,,,,,,,1
3188,4322,22/09/15,NORMAL,NONE,0,,,,,,,3
3189,4322,6/09/14,NORMAL,NONE,0,,,,,,,2
3190,4323,12/09/14,NORMAL,NONE,0,,,,,,,2
3191,4323,5/09/15,NORMAL,NONE,0,,,,,,,3
3192,4324,1/03/13,NORMAL,NONE,0,,,,,,,1
3193,4326,9/06/13,NORMAL,NONE,0,,,,,,,1
3194,4327,13/06/13,NORMAL,NONE,0,,,,,,,1
3195,4330,8/03/15,NORMAL,NONE,0,,,,,,,3
3196,4331,27/11/14,NORMAL,NONE,0,,,,,,,2
3197,4332,16/03/15,NORMAL,NONE,0,,,,,,,2
3198,4332,5/03/16,NORMAL,NONE,0,,,,,,,3
3199,4333,12/06/13,NORMAL,NONE,0,,,,,,,1
3200,4337,16/06/13,NORMAL,NONE,0,,,,,,,1
3201,4339,22/02/13,NORMAL,NONE,0,,,,,,,1
3202,4341,24/03/13,NORMAL,NONE,0,,,,,,,1
3203,4342,6/03/13,NORMAL,NONE,0,,,,,,,1
3204,4343,14/06/13,NORMAL,NONE,0,,,,,,,1
3205,4344,6/03/13,NORMAL,NONE,0,,,,,,,1
3206,4345,11/06/15,NORMAL,NONE,0,,,,,,,3
3207,4347,7/06/15,NORMAL,NONE,0,,,,,,,3
3208,4347,6/06/16,NORMAL,NONE,0,,,,,,,4
3209,4349,16/06/13,NORMAL,NONE,0,,,,,,,1
3210,4351,9/03/15,NORMAL,NONE,0,,,,,,,3
3211,4351,4/03/16,NORMAL,NONE,0,,,,,,,4
3212,4354,27/06/16,NORMAL,NONE,0,,,,,,,4
3213,4354,9/06/15,NORMAL,NONE,0,,,,,,,3
3214,4355,14/06/16,NORMAL,NONE,0,,,,,,,4
3215,4355,14/06/15,NORMAL,NONE,0,,,,,,,3
3216,4358,12/06/16,NORMAL,NONE,0,,,,,,,4
3217,4358,6/06/15,NORMAL,NONE,0,,,,,,,3
3218,4360,6/03/15,NORMAL,NONE,0,,,,,,,3
3219,4360,4/03/16,NORMAL,NONE,0,,,,,,,4
3220,4362,4/06/13,NORMAL,NONE,0,,,,,,,1
3221,4363,1/03/13,NORMAL,NONE,0,,,,,,,1
3222,4364,17/03/15,NORMAL,NONE,0,,,,,,,3
3223,4364,4/03/16,NORMAL,NONE,0,,,,,,,4
3224,4365,23/05/13,NORMAL,NONE,0,,,,,,,1
3225,4366,12/03/14,NORMAL,NONE,0,,,,,,,2
3226,4367,5/09/14,NORMAL,NONE,0,,,,,,,1
3227,4367,5/09/15,NORMAL,NONE,0,,,,,,,2
3228,4368,10/06/15,NORMAL,NONE,0,,,,,,,3
3229,4368,5/06/16,NORMAL,NONE,0,,,,,,,4
3230,4371,9/06/14,NORMAL,NONE,0,,,,,,,3
3231,4372,6/09/15,NORMAL,NONE,0,,,,,,,4
3232,4372,6/09/14,NORMAL,NONE,0,,,,,,,3
3233,4374,21/02/13,NORMAL,NONE,0,,,,,,,1
3234,4376,9/11/15,NORMAL,NONE,0,,,,,,,2
3235,4376,9/09/14,NORMAL,NONE,0,,,,,,,1
3236,4377,7/03/15,NORMAL,NONE,0,,,,,,,2
3237,4377,4/03/16,NORMAL,NONE,0,,,,,,,3
3238,4378,12/03/13,NORMAL,NONE,0,,,,,,,1
3239,4379,19/06/13,NORMAL,NONE,0,,,,,,,1
3240,4381,22/09/15,NORMAL,NONE,0,,,,,,,3
3241,4381,7/09/14,NORMAL,NONE,0,,,,,,,2
3242,4383,7/06/15,NORMAL,NONE,0,,,,,,,3
3243,4384,6/06/13,NORMAL,NONE,0,,,,,,,1
3244,4385,12/03/15,NORMAL,NONE,0,,,,,,,3
3245,4386,9/06/13,NORMAL,NONE,0,,,,,,,1
3246,4390,27/03/13,NORMAL,NONE,0,,,,,,,1
3247,4391,22/09/15,NORMAL,NONE,0,,,,,,,3
3248,4391,6/09/14,NORMAL,NONE,0,,,,,,,2
3249,4392,21/03/15,NORMAL,NONE,0,,,,,,,3
3250,4394,25/08/14,NORMAL,NONE,0,,,,,,,2
3251,4396,6/06/15,NORMAL,NONE,0,,,,,,,3
3252,4397,14/06/13,NORMAL,NONE,0,,,,,,,1
3253,4400,6/06/15,NORMAL,NONE,0,,,,,,,4
3254,4401,13/06/13,NORMAL,NONE,0,,,,,,,1
3255,4403,10/06/14,NORMAL,NONE,0,,,,,,,3
3256,4404,26/09/14,NORMAL,NONE,0,,,,,,,3
3257,4407,7/06/15,NORMAL,NONE,0,,,,,,,3
3258,4409,16/06/13,NORMAL,NONE,0,,,,,,,1
3259,4410,29/09/13,NORMAL,NONE,0,,,,,,,2
3260,4411,16/11/13,NORMAL,NONE,0,,,,,,,1
3261,4412,6/06/15,NORMAL,NONE,0,,,,,,,3
3262,4416,7/09/15,NORMAL,NONE,0,,,,,,,3
3263,4416,6/09/14,NORMAL,NONE,0,,,,,,,2
3264,4417,10/09/14,NORMAL,NONE,0,,,,,,,2
3265,4417,3/09/15,NORMAL,NONE,0,,,,,,,3
3266,4424,31/10/14,NORMAL,NONE,0,,,,,,,2
3267,4424,18/11/15,NORMAL,NONE,0,,,,,,,3
3268,4425,19/06/13,NORMAL,NONE,0,,,,,,,1
3269,4426,17/06/13,NORMAL,NONE,0,,,,,,,1
3270,4427,15/03/15,NORMAL,NONE,0,,,,,,,2
3271,4428,23/06/15,NORMAL,NONE,0,,,,,,,3
3272,4428,6/06/16,NORMAL,NONE,0,,,,,,,4
3273,4429,7/03/15,NORMAL,NONE,0,,,,,,,3
3274,4431,18/06/13,NORMAL,NONE,0,,,,,,,1
3275,4432,27/06/16,NORMAL,NONE,0,,,,,,,4
3276,4432,9/06/15,NORMAL,NONE,0,,,,,,,3
3277,4437,13/06/13,NORMAL,NONE,0,,,,,,,1
3278,4438,4/03/15,NORMAL,NONE,0,,,,,,,4
3279,4439,10/09/14,NORMAL,NONE,0,,,,,,,2
3280,4439,8/09/15,NORMAL,NONE,0,,,,,,,3
3281,4440,1/09/14,NORMAL,NONE,0,,,,,,,2
3282,4440,9/06/16,NORMAL,NONE,0,,,,,,,3
3283,4441,1/10/14,NORMAL,NONE,0,,,,,,,2
3284,4441,22/09/15,NORMAL,NONE,0,,,,,,,3
3285,4442,11/06/13,NORMAL,NONE,0,,,,,,,1
3286,4446,3/09/15,NORMAL,NONE,0,,,,,,,3
3287,4446,3/09/14,NORMAL,NONE,0,,,,,,,2
3288,4448,1/03/13,NORMAL,NONE,0,,,,,,,2
3289,4449,16/03/15,NORMAL,NONE,0,,,,,,,2
3290,4451,19/06/13,NORMAL,NONE,0,,,,,,,1
3291,4455,17/06/14,NORMAL,NONE,0,,,,,,,2
3292,4458,19/06/16,NORMAL,NONE,0,,,,,,,4
3293,4458,16/06/15,NORMAL,NONE,0,,,,,,,3
3294,4460,23/09/15,NORMAL,NONE,0,,,,,,,3
3295,4460,6/09/14,NORMAL,NONE,0,,,,,,,2
3296,4462,1/03/13,NORMAL,NONE,0,,,,,,,2
3297,4463,4/09/15,NORMAL,NONE,0,,,,,,,3
3298,4463,3/09/14,NORMAL,NONE,0,,,,,,,2
3299,4466,9/06/16,NORMAL,NONE,0,,,,,,,3
3300,4466,5/06/15,NORMAL,NONE,0,,,,,,,2
3301,4467,9/06/13,NORMAL,NONE,0,,,,,,,1
3302,4469,13/03/14,NORMAL,NONE,0,,,,,,,1
3303,4470,17/06/16,NORMAL,NONE,0,,,,,,,4
3304,4470,8/06/15,NORMAL,NONE,0,,,,,,,3
3305,4475,9/09/14,NORMAL,NONE,0,,,,,,,2
3306,4477,15/09/15,NORMAL,NONE,0,,,,,,,3
3307,4477,10/09/13,NORMAL,NONE,0,,,,,,,2
3308,4479,4/09/15,NORMAL,NONE,0,,,,,,,3
3309,4479,4/09/14,NORMAL,NONE,0,,,,,,,2
3310,4481,29/10/14,NORMAL,NONE,0,,,,,,,2
3311,4482,27/09/14,NORMAL,NONE,0,,,,,,,2
3312,4482,7/09/15,NORMAL,NONE,0,,,,,,,3
3313,4490,28/08/13,NORMAL,NONE,0,,,,,,,1
3314,4495,31/10/14,NORMAL,NONE,0,,,,,,,2
3315,4498,12/03/14,NORMAL,NONE,0,,,,,,,1
3316,4498,15/09/15,NORMAL,NONE,0,,,,,,,2
3317,4501,26/11/13,NORMAL,NONE,0,,,,,,,1
3318,4501,22/09/15,NORMAL,NONE,0,,,,,,,2
3319,4502,22/09/15,NORMAL,NONE,0,,,,,,,3
3320,4502,7/09/14,NORMAL,NONE,0,,,,,,,2
3321,4505,22/09/14,NORMAL,NONE,0,,,,,,,2
3322,4505,4/09/15,NORMAL,NONE,0,,,,,,,3
3323,4506,10/09/13,NORMAL,NONE,0,,,,,,,1
3324,4507,6/09/14,NORMAL,NONE,0,,,,,,,2
3325,4511,3/09/14,NORMAL,NONE,0,,,,,,,2
3326,4511,2/09/15,NORMAL,NONE,0,,,,,,,3
3327,4516,7/09/13,NORMAL,NONE,0,,,,,,,1
3328,4517,6/09/15,NORMAL,NONE,0,,,,,,,2
3329,4517,6/09/14,NORMAL,NONE,0,,,,,,,1
3330,4518,30/08/14,NORMAL,NONE,0,,,,,,,2
3331,4519,22/09/15,NORMAL,NONE,0,,,,,,,3
3332,4519,7/09/14,NORMAL,NONE,0,,,,,,,2
3333,4520,15/10/14,NORMAL,NONE,0,,,,,,,2
3334,4520,18/11/15,NORMAL,NONE,0,,,,,,,3
3335,4522,21/09/15,NORMAL,NONE,0,,,,,,,3
3336,4522,7/09/14,NORMAL,NONE,0,,,,,,,2
3337,4526,10/09/13,NORMAL,NONE,0,,,,,,,1
3338,4526,3/09/15,NORMAL,NONE,0,,,,,,,2
3339,4527,6/09/14,NORMAL,NONE,0,,,,,,,2
3340,4527,4/09/15,NORMAL,NONE,0,,,,,,,3
3341,4528,6/09/14,NORMAL,NONE,0,,,,,,,2
3342,4529,6/09/14,NORMAL,NONE,0,,,,,,,2
3343,4529,2/09/15,NORMAL,NONE,0,,,,,,,3
3344,4533,24/11/15,NORMAL,NONE,0,,,,,,,2
3345,4533,22/11/13,NORMAL,NONE,0,,,,,,,1
3346,4536,22/09/15,NORMAL,NONE,0,,,,,,,3
3347,4536,2/10/14,NORMAL,NONE,0,,,,,,,2
3348,4542,6/09/14,NORMAL,NONE,0,,,,,,,2
3349,4550,25/11/15,NORMAL,NONE,0,,,,,,,3
3350,4550,13/11/14,NORMAL,NONE,0,,,,,,,2
3351,4556,3/09/14,NORMAL,NONE,0,,,,,,,2
3352,4556,2/09/15,NORMAL,NONE,0,,,,,,,3
3353,4558,23/11/15,NORMAL,NONE,0,,,,,,,3
3354,4558,7/11/14,NORMAL,NONE,0,,,,,,,2
3355,4559,6/09/14,NORMAL,NONE,0,,,,,,,2
3356,4559,3/09/15,NORMAL,NONE,0,,,,,,,3
3357,4560,22/03/13,NORMAL,NONE,0,,,,,,,1
3358,4561,6/09/15,NORMAL,NONE,0,,,,,,,3
3359,4561,6/09/14,NORMAL,NONE,0,,,,,,,2
3360,4562,27/09/14,NORMAL,NONE,0,,,,,,,2
3361,4563,7/09/14,NORMAL,NONE,0,,,,,,,2
3362,4563,6/09/15,NORMAL,NONE,0,,,,,,,3
3363,4565,4/11/14,NORMAL,NONE,0,,,,,,,2
3364,4567,10/09/13,NORMAL,NONE,0,,,,,,,1
3365,4569,27/11/15,NORMAL,NONE,0,,,,,,,3
3366,4569,7/03/15,NORMAL,NONE,0,,,,,,,2
3367,4572,7/09/15,NORMAL,NONE,0,,,,,,,3
3368,4572,6/09/14,NORMAL,NONE,0,,,,,,,2
3369,4574,6/09/14,NORMAL,NONE,0,,,,,,,2
3370,4574,5/09/15,NORMAL,NONE,0,,,,,,,3
3371,4577,14/11/14,NORMAL,NONE,0,,,,,,,2
3372,4583,2/09/14,NORMAL,NONE,0,,,,,,,1
3373,4584,1/10/14,NORMAL,NONE,0,,,,,,,2
3374,4584,11/09/15,NORMAL,NONE,0,,,,,,,3
3375,4585,3/06/14,NORMAL,NONE,0,,,,,,,2
3376,4587,23/09/14,NORMAL,NONE,0,,,,,,,2
3377,4587,4/09/15,NORMAL,NONE,0,,,,,,,3
3378,4591,27/03/13,NORMAL,NONE,0,,,,,,,1
3379,4594,3/09/14,NORMAL,NONE,0,,,,,,,2
3380,4594,2/09/15,NORMAL,NONE,0,,,,,,,3
3381,4601,4/09/15,NORMAL,NONE,0,,,,,,,3
3382,4601,4/09/14,NORMAL,NONE,0,,,,,,,2
3383,4602,11/03/15,NORMAL,NONE,0,,,,,,,3
3384,4602,4/03/16,NORMAL,NONE,0,,,,,,,4
3385,4604,10/09/13,NORMAL,NONE,0,,,,,,,1
3386,4604,2/09/15,NORMAL,NONE,0,,,,,,,2
3387,4605,17/03/15,NORMAL,NONE,0,,,,,,,2
3388,4608,12/11/15,NORMAL,NONE,0,,,,,,,3
3389,4608,9/11/14,NORMAL,NONE,0,,,,,,,2
3390,4611,11/09/14,NORMAL,NONE,0,,,,,,,1
3391,4611,17/06/16,NORMAL,NONE,0,,,,,,,3
3392,4611,9/09/15,NORMAL,NONE,0,,,,,,,2
3393,4617,9/09/14,NORMAL,NONE,0,,,,,,,3
3394,4617,6/09/15,NORMAL,NONE,0,,,,,,,4
3395,4619,9/11/14,NORMAL,NONE,0,,,,,,,2
3396,4623,23/03/15,NORMAL,NONE,0,,,,,,,1
3397,4624,20/01/13,NORMAL,NONE,0,,,,,,,1
3398,4626,7/09/15,NORMAL,NONE,0,,,,,,,3
3399,4626,6/09/14,NORMAL,NONE,0,,,,,,,2
3400,4627,9/06/15,NORMAL,NONE,0,,,,,,,2
3401,4628,23/11/15,NORMAL,NONE,0,,,,,,,3
3402,4628,3/11/14,NORMAL,NONE,0,,,,,,,2
3403,4631,9/09/15,NORMAL,NONE,0,,,,,,,3
3404,4631,9/09/14,NORMAL,NONE,0,,,,,,,2
3405,4633,26/08/15,NORMAL,NONE,0,,,,,,,3
3406,4636,9/03/13,NORMAL,NONE,0,,,,,,,1
3407,4638,11/09/13,NORMAL,NONE,0,,,,,,,1
3408,4638,2/09/15,NORMAL,NONE,0,,,,,,,2
3409,4639,4/09/15,NORMAL,NONE,0,,,,,,,3
3410,4639,4/09/14,NORMAL,NONE,0,,,,,,,2
3411,4644,6/03/15,NORMAL,NONE,0,,,,,,,2
3412,4644,4/03/16,NORMAL,NONE,0,,,,,,,3
3413,4645,2/09/15,NORMAL,NONE,0,,,,,,,3
3414,4645,2/09/14,NORMAL,NONE,0,,,,,,,2
3415,4647,22/03/13,NORMAL,NONE,0,,,,,,,1
3416,4648,19/11/15,NORMAL,NONE,0,,,,,,,3
3417,4648,4/11/14,NORMAL,NONE,0,,,,,,,2
3418,4649,18/03/13,NORMAL,NONE,0,,,,,,,1
3419,4650,31/08/14,NORMAL,NONE,0,,,,,,,2
3420,4650,4/09/15,NORMAL,NONE,0,,,,,,,3
3421,4651,7/09/14,NORMAL,NONE,0,,,,,,,3
3422,4651,4/09/15,NORMAL,NONE,0,,,,,,,4
3423,4652,4/09/15,NORMAL,NONE,0,,,,,,,2
3424,4652,4/09/14,NORMAL,NONE,0,,,,,,,1
3425,4653,26/09/14,NORMAL,NONE,0,,,,,,,2
3426,4653,23/09/15,NORMAL,NONE,0,,,,,,,3
3427,4656,3/09/14,NORMAL,NONE,0,,,,,,,2
3428,4658,22/09/15,NORMAL,NONE,0,,,,,,,3
3429,4658,3/09/14,NORMAL,NONE,0,,,,,,,2
3430,4662,12/06/16,NORMAL,NONE,0,,,,,,,3
3431,4662,8/06/15,NORMAL,NONE,0,,,,,,,2
3432,4666,15/11/14,NORMAL,NONE,0,,,,,,,2
3433,4666,14/06/16,NORMAL,NONE,0,,,,,,,3
3434,4669,29/08/15,NORMAL,NONE,0,,,,,,,3
3435,4669,12/09/14,NORMAL,NONE,0,,,,,,,2
3436,4675,12/06/14,NORMAL,NONE,0,,,,,,,2
3437,4677,6/09/15,NORMAL,NONE,0,,,,,,,3
3438,4677,6/09/14,NORMAL,NONE,0,,,,,,,2
3439,4679,23/09/14,NORMAL,NONE,0,,,,,,,2
3440,4680,9/09/15,NORMAL,NONE,0,,,,,,,3
3441,4680,6/09/14,NORMAL,NONE,0,,,,,,,2
3442,4687,6/06/16,NORMAL,NONE,0,,,,,,,3
3443,4687,1/06/15,NORMAL,NONE,0,,,,,,,2
3444,4688,7/09/14,NORMAL,NONE,0,,,,,,,2
3445,4688,3/09/15,NORMAL,NONE,0,,,,,,,3
3446,4693,9/03/15,NORMAL,NONE,0,,,,,,,2
3447,4696,23/11/13,NORMAL,NONE,0,,,,,,,1
3448,4696,5/09/15,NORMAL,NONE,0,,,,,,,2
3449,4699,14/06/16,NORMAL,NONE,0,,,,,,,4
3450,4699,1/06/15,NORMAL,NONE,0,,,,,,,3
3451,4701,4/09/15,NORMAL,NONE,0,,,,,,,3
3452,4701,4/09/14,NORMAL,NONE,0,,,,,,,2
3453,4703,12/06/16,NORMAL,NONE,0,,,,,,,3
3454,4703,11/06/15,NORMAL,NONE,0,,,,,,,2
3455,4705,31/10/14,NORMAL,NONE,0,,,,,,,2
3456,4705,12/11/15,NORMAL,NONE,0,,,,,,,3
3457,4707,15/11/13,NORMAL,NONE,0,,,,,,,1
3458,4707,11/03/16,NORMAL,NONE,0,,,,,,,2
3459,4712,14/09/14,NORMAL,NONE,0,,,,,,,1
3460,4712,9/09/15,NORMAL,NONE,0,,,,,,,2
3461,4738,26/09/14,NORMAL,NONE,0,,,,,,,2
3462,4743,26/10/14,NORMAL,NONE,0,,,,,,,2
3463,4743,16/11/15,NORMAL,NONE,0,,,,,,,3
3464,4746,25/11/13,NORMAL,NONE,0,,,,,,,1
3465,4751,4/09/14,NORMAL,NONE,0,,,,,,,2
3466,4752,29/11/13,NORMAL,NONE,0,,,,,,,1
3467,4753,28/08/13,NORMAL,NONE,0,,,,,,,1
3468,4753,5/09/15,NORMAL,NONE,0,,,,,,,2
3469,4756,4/09/14,NORMAL,NONE,0,,,,,,,2
3470,4758,4/09/14,NORMAL,NONE,0,,,,,,,2
3471,4758,3/09/15,NORMAL,NONE,0,,,,,,,3
3472,4759,7/09/14,NORMAL,NONE,0,,,,,,,2
3473,4759,3/09/15,NORMAL,NONE,0,,,,,,,3
3474,4762,7/09/15,NORMAL,NONE,0,,,,,,,3
3475,4762,6/09/14,NORMAL,NONE,0,,,,,,,2
3476,4765,27/09/14,NORMAL,NONE,0,,,,,,,1
3477,4765,22/09/15,NORMAL,NONE,0,,,,,,,2
3478,4767,12/03/15,NORMAL,NONE,0,,,,,,,2
3479,4774,9/09/14,NORMAL,NONE,0,,,,,,,2
3480,4775,17/06/16,NORMAL,NONE,0,,,,,,,3
